model,event_id,true_label,pred_label,pred_conf,logits,notes,latency_sec,actor_norm
conflibert_finetuned_fewshot_v1,NIG20116,B,E,0.21721389889717102,"[0.18443520367145538, 0.21721389889717102, 0.16915570199489594, 0.1347099393606186, 0.15747976303100586, 0.13700547814369202]","On 13 March 2021, Nigerian military forces clashed with ISWAP fighters along the Kukawa - Monguno road (Monguno LGA, Borno). Several ISWAP fighters (unknown fatalities coded as 3) and 4 soldiers reportedly killed. Nigerian military troops also recovered weapons and ammunition.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG36992,V,B,0.1978975087404251,"[0.1978975087404251, 0.17936201393604279, 0.14191345870494843, 0.1778324991464615, 0.14495500922203064, 0.15803952515125275]","On 19 May 2024, ISWAP fighters abducted a man and later killed him along the Banki-Kumshe Road near Kumshe (Bama, Borno). They also stole an unspecified number of bicycles belonging to IDPs.",0.001,Islamic State West Africa Province (ISWAP)
conflibert_finetuned_fewshot_v1,NIG24243,B,E,0.2033478319644928,"[0.1770898699760437, 0.2033478319644928, 0.1798386126756668, 0.14581765234470367, 0.1614065319299698, 0.13249945640563965]","On 28 March 2022, soldiers clashed with IPOB/ESN militants during a clearance operation at one of their camps in Orsumoghu (Ihiala, Anambra). 41 guns and 6 cutlasses were recovered after the group fled. There were no casualties.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG23356,P,R,0.2817953824996948,"[0.17102108895778656, 0.1130632758140564, 0.110761858522892, 0.2817953824996948, 0.1477968841791153, 0.17556147277355194]","On 20 January 2022, students of Moshood Abiola polytechnic blocked the Abeokuta Road, by sitting on it, in Abeokuta (Abeokuta South, Ogun) against the decision of the school management to increase their school miscellaneous fees.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG27484,V,R,0.22591327130794525,"[0.18166419863700867, 0.14552338421344757, 0.131317138671875, 0.22591327130794525, 0.1521872878074646, 0.16339470446109772]","On 12 November 2020, an armed group attacked and killed a commercial motorcyclist at the Ologede junction in Akure (Akure South, Ondo).",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG33652,V,B,0.1922435313463211,"[0.1922435313463211, 0.17450851202011108, 0.15891018509864807, 0.17608080804347992, 0.15245331823825836, 0.14580364525318146]","On 4 November 2023, an unidentified armed group abducted a medical doctor who was on duty at the university of Nigeria teaching hospital in Ituku-Ozalla, coded to Ozalla (Nkanu West, Enugu). The abductee escaped from the abductors hideout later that same day.",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG33896,E,E,0.22380784153938293,"[0.17729409039020538, 0.22380784153938293, 0.19968946278095245, 0.12607960402965546, 0.14754150807857513, 0.12558738887310028]","On 24 November 2023, the Nigerian Air Force launched airstrikes at the Boko Haram's (JAS) gathering at Tagoshe (Gwoza, Borno). The militias (Ali Ngulde group), numbering over 100, were meeting in preparation for an onslaught when the airstrikes destroyed them. Two of the three Zinced structures under which they were meeting were destroyed. Abu Asad, a Boko Haram stalwart and many of his fighters were killed in the strike. Unknown fatalities coded as 10.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG22722,S,B,0.20459654927253723,"[0.20459654927253723, 0.18475285172462463, 0.14355100691318512, 0.15156801044940948, 0.16380460560321808, 0.15172693133354187]","Around 26 November 2021, a Zamfara militia agreed on a peace deal with Dan Sadau emirate (Maru, Zamfara) to allow farmers carry on with their activities and for other residents to go about their business.",0.001,Zamfara Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG19457,P,R,0.24758191406726837,"[0.17292539775371552, 0.13529765605926514, 0.11672846227884293, 0.24758191406726837, 0.14797736704349518, 0.17948919534683228]","On 13 January 2021, commercial mini bus drivers staged protest marches at Omole/Agidingbi junction and along major streets in Lagos (Ikeja LGA, Lagos) over the alleged extortion and harassment by officials of the Lagos State Motor Traffic Division (MTD).",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG31203,B,E,0.1910426914691925,"[0.19096903502941132, 0.1910426914691925, 0.1633371263742447, 0.1587664932012558, 0.15562927722930908, 0.14025534689426422]","On 10 May 2023, policemen from the rapid response squad at Awkuzu engaged an unidentified armed group in an armed clash at Ifite in Ogbunike (Oyi, Anambra) while attempting to rescue two abductees. Two members of the armed group were killed, an SUV together with several military and police uniforms were recovered.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG26428,B,B,0.20462578535079956,"[0.20462578535079956, 0.20284053683280945, 0.14384609460830688, 0.14102326333522797, 0.16719168424606323, 0.14047273993492126]","On 24 September 2022, ISWAP in large numbers attacked security agents and overpowered them at Pompom Baliya village, 5 kilometers away from Gubio (Gubio, Borno) One policeman, 4 civilian JTF members and 3 hunters were abducted, the militants stole one patrol vehicle and headed towards Gadai village. ISWAP claimed the attack, other sources report that the claim is false and the militants fled leaving their abductees behind.",0.001,Islamic State West Africa Province (ISWAP)
conflibert_finetuned_fewshot_v1,NIG32008,V,E,0.18850857019424438,"[0.18640516698360443, 0.18850857019424438, 0.16841848194599152, 0.1586373746395111, 0.16190692782402039, 0.1361234486103058]","On 18 July 2023, suspected armed pastoralists abducted a woman while she was working on her farm at Amaonye community in Ishiagu (Ivo, Ebonyi). The abductee was released on 24 July, following a search by security agents, there are no reports on ransom payment or an armed clash.",0.001,Fulani Ethnic Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG35490,B,E,0.2142389863729477,"[0.176515594124794, 0.2142389863729477, 0.19644662737846375, 0.13476650416851044, 0.1489977240562439, 0.1290346384048462]","On 10 March 2024, military forces engaged a Zamfara militia in armed clash at Hayi (Gusau, Zamfara), Kangon Kuyanbana, Madaba, Dandalla, Dogon Karfe and Gobirawan (coded separately). Two militia members were killed, 1 rifle, 2 rounds of anti-aircraft ammunition, 3 fabricated guns and solar panels were recovered. Two fatalities split across three events coded as 0.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG25746,V,B,0.20120880007743835,"[0.20120880007743835, 0.1983228474855423, 0.16097743809223175, 0.1457652598619461, 0.14910395443439484, 0.14462172985076904]","On 27 July 2022, a suspected Zamfara militia attacked civilians in Yan-Kukoki and Danbanda communities in Gummi LGA (Zamfara). About 20 persons were killed and their bodies were found around a stream the following day.",0.001,Zamfara Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG19605,E,E,0.2762363851070404,"[0.15186768770217896, 0.2762363851070404, 0.1848229318857193, 0.13436931371688843, 0.13082101941108704, 0.12188265472650528]","Around 28 January 2021 (as reported), Nigerian Airforce conducted air strikes against a Kaduna communal militia at Birnin Gwari, Giwa, Igabi, and Chikun Local Government Areas in Kaduna State, killing an unspecified number of militiamen. Unknown fatalities coded as 3 and split across 4 events.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG25960,P,R,0.25145795941352844,"[0.18639999628067017, 0.1223205104470253, 0.11613296717405319, 0.25145795941352844, 0.1472472846508026, 0.1764412671327591]","On 8 August 2022, hundreds of Ogbomoso town residents led by Ogbomoso Consultative Forum and Ogbomoso Community Youth Forum protested and marched round Ogbomosho town (Ogbomosho North, Oyo) over the worsening security situation in the town and the abduction of their kinsman [coded separately].",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG29300,V,E,0.19769741594791412,"[0.18710477650165558, 0.19769741594791412, 0.16459836065769196, 0.15987727046012878, 0.15716539323329926, 0.13355675339698792]","On 22 December 2022, a Kaduna militia abducted two Fulani pastoralists when they invaded a Fulani settlement called Rugan Alhaji Karbo in Kachia LGA (Kaduna). There are no reports about ransom demands.",0.001,Kaduna Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG29268,B,E,0.22108569741249084,"[0.19714051485061646, 0.22108569741249084, 0.1620205193758011, 0.11530838161706924, 0.1582617163658142, 0.14618316292762756]","On 18 December 2022, Nigerian troops comprised of the army and the air force clashed with Zamfara militia from more than five camps led by Damina, Ali Kachalla, Buzu and Ado Aliero who reinforced for a reprisal attack at Malele community (Maru, Zamfara). The militiamen fled into Mutumji community and blended with residents while trying to escape airstrikes [coded separately]; at least 63 residents, 180 militiamen and 10 to 13 soldiers were killed. An unspecified number of soldiers, 73 civilians were wounded, 3 military vehicles, several houses, vehicles and motorcycles were burnt. The operation lasted from 17-19 December, the military claimed that over 40 militiamen were killed, a few civilians were wounded and soldier was wounded in an ambush, [lowest estimate of] 40 fatalities split across 6 events coded as 7.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG18908,B,E,0.19108691811561584,"[0.1891476958990097, 0.19108691811561584, 0.15668970346450806, 0.1636604517698288, 0.15260851383209229, 0.1468067467212677]","On 15 November 2020, Nigerian military troops clashed with a a Zamfara communal militia at Yar Tasha village (Zurmi LGA, Zamfara), killing three and recovering weapons.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG27015,B,B,0.19098377227783203,"[0.19098377227783203, 0.17363721132278442, 0.16082556545734406, 0.17552898824214935, 0.15270081162452698, 0.14632368087768555]","On 11 May 2021, an unidentified armed group clashed with security operatives presumed to be policemen at Runjin Sambo (Sokoto South, Sokoto) coded as Sarkin Zamfara. One policeman was killed.",0.001,Sokoto Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG30984,V,B,0.20720219612121582,"[0.20720219612121582, 0.18222901225090027, 0.15207506716251373, 0.15918120741844177, 0.15080276131629944, 0.14850986003875732]","On 16 April 2023, an unidentified armed group abducted 8 civilians along Atampka-Uggugbu road (Ogbadibo, Benue) coded to Otukpa. The abductees were returning from a local market in Ahor-Ogbo ransom of 500 thousand naira each was demanded and one of the abductees was released due to health challenges. The abductees were rescued in Owukpa village around 18 April by policemen [there are no reports of a clash].",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG36543,V,R,0.21186386048793793,"[0.1896115392446518, 0.15425604581832886, 0.12996990978717804, 0.21186386048793793, 0.15472008287906647, 0.15957851707935333]","On 6 May 2024, a Fulani militia in military uniforms attacked and wounded several passengers at Idodo community (Nkanu East, Enugu).",0.001,Fulani Ethnic Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG38484,B,E,0.2086828649044037,"[0.18669958412647247, 0.2086828649044037, 0.17451757192611694, 0.14360657334327698, 0.14841848611831665, 0.13807491958141327]","On 4 August 2024, the Nigerian troops shot and killed a Boko Haram (JAS) militant who opened fire indiscriminately in an IDP camp in Bama LGA, coded to Bama (Borno). Two other people were injured.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG23055,E,E,0.2036384791135788,"[0.19354437291622162, 0.2036384791135788, 0.1517268419265747, 0.13851775228977203, 0.15129444003105164, 0.16127818822860718]","Around 24 December 2021 (as reported), Nigerian troops launched an airstrike against ISWAP militants at the river banks of Bisko and Tumbum Tawaye (Abadan, Borno), coded as Abadam. Modu Kime, also known as Abou Maryam, a top commander of ISWAP, was killed together with scores (coded as 20) of militants.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG29192,E,E,0.2156079113483429,"[0.17104406654834747, 0.2156079113483429, 0.19824053347110748, 0.13949193060398102, 0.1469251662492752, 0.1286904364824295]","Around 12 December 2022 (as reported), the Nigerian Air Force targeted and killed several members of a Kaduna militia at Karshi, Kerawa and Walawa axes (Igabi, Kaduna), Giwa LGA and other locations in Chikun LGA and Birnin Gwari LGA. Unknown fatalities coded as 3.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG19384,B,E,0.2210305780172348,"[0.18706458806991577, 0.2210305780172348, 0.16945089399814606, 0.12892112135887146, 0.15508902072906494, 0.13844384253025055]","Around 30 December 2020 (as reported), Nigerian military and police forces clashed with a Katsina communal militia at Lambo Village in Wurma (Kurfi LGA, Katsina) after receiving a distress call about their operations. Eight reported fatalities and twenty-three kidnapped victims rescued. Security operatives also recovered rustled livestock and weapons.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG17568,R,E,0.18782027065753937,"[0.18069307506084442, 0.18782027065753937, 0.1699124425649643, 0.16397885978221893, 0.15953262150287628, 0.13806267082691193]","On 30 June 2020, two mototaxi associations clashed in Ajah (Eti Osa LGA, Lagos) over supremacy. 1 person was killed.",0.001,Rioters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG34589,E,E,0.2054215371608734,"[0.17782394587993622, 0.2054215371608734, 0.1856791228055954, 0.15005870163440704, 0.1602415293455124, 0.12077509611845016]","On 16 January 2024, an IED suspected to have been planted by IS/BH triggered and killed two CJTF members in Mafa (Mafa, Borno). The CJTF drove over the explosive device while on routine operations along Mafa/Konduga LGA areas. Eight CJTF members sustained injuries from the explosive. There were two fatalities.",0.001,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,NIG32835,S,E,0.18305650353431702,"[0.181056410074234, 0.18305650353431702, 0.16984547674655914, 0.17261159420013428, 0.14375750720500946, 0.1496724635362625]","Security measures: On 20 September 2023, the Kano state government imposed a 24-hour curfew on the state following the election tribunal's declaration of the APC governorship candidate as the winner of the governorship election. Location coded to Kano (Kano Municipal, Kano).",0.001,Government of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG33736,B,E,0.20420676469802856,"[0.19420088827610016, 0.20420676469802856, 0.18302716314792633, 0.1354488581418991, 0.1470474898815155, 0.13606886565685272]","On 16 November 2023, the Nigerian military conducted clearance operations and clashed with the Zamfara militia in Tugan Gama, Tugan Hausawa, Tugan Nabaru, Yarsabia and Daji Yanayin Kari villages in Anka LGA, coded to Bagega (Anka, Zamfara). The Operation was conducted again in the locations on 17 November 2023, coded separately. Two militiamen were killed, and many escaped with gun wounds. 2 fatalities split across two events, coded as 1.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG25317,V,B,0.1920747607946396,"[0.1920747607946396, 0.1766081005334854, 0.1453537940979004, 0.18326038122177124, 0.15632125735282898, 0.1463817059993744]","On 18 June 2022, Kaduna militiamen attacked and killed two farmers in the Iyatawa area of Igabi LGA (Kaduna). The victims had gone to their farm to plant crops, three others were abducted.",0.001,Kaduna Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG31263,V,E,0.19444936513900757,"[0.18242618441581726, 0.19444936513900757, 0.1721038818359375, 0.1636258065700531, 0.1571568101644516, 0.13023798167705536]","On 8 May 2023, an unidentified armed group beat up members of a family and abducted one woman at Sekona (Ede South, Osun) while they were traveling to the state. There are no reports about ransom demands.",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG24383,S,V,0.22414758801460266,"[0.183476522564888, 0.14456146955490112, 0.12760041654109955, 0.18668197095394135, 0.1335320621728897, 0.22414758801460266]","Displacement: Around 31 March 2022 (between 28 March - 3 April), 2,379 people from 573 affected households in Rabah LGA (Sokoto) and Wurno LGAs [coded separately] were displaced to neighboring wards as a result of militia attacks/ armed clashes.",0.001,Civilians (Nigeria)
conflibert_finetuned_fewshot_v1,NIG26229,P,R,0.3038836419582367,"[0.17422258853912354, 0.10944346338510513, 0.11350491642951965, 0.3038836419582367, 0.1368519514799118, 0.1620934158563614]","On 15 August 2022, youths protested at the premises of the Plateau state high court in Jos (Jos North, Plateau) to show support for the signing of an MoU between the state government and Jaiz bank, despite a lawsuit filed over the MoU by a lawmaker.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG37195,P,R,0.25286510586738586,"[0.19729825854301453, 0.12605968117713928, 0.10667990148067474, 0.25286510586738586, 0.1463000774383545, 0.17079688608646393]","On 5 June 2024, members of the Banki youth group association protested around the Nigeria-Cameroon border in Banki town (Bama, Borno) against the movement to essential goods and livestock products to Cameroon, which is against the state government's directives to restore commercial activities in the Banki international market.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG17430,V,B,0.20319302380084991,"[0.20319302380084991, 0.1928047388792038, 0.1527157872915268, 0.1488576978445053, 0.15275737643241882, 0.14967136085033417]","On 17 June 2020, Boko Haram/Shekau attacked Kautikari in Chibok LGA (Borno), killed 2 residents and abducted 1.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,NIG35065,P,R,0.2386682629585266,"[0.18959684669971466, 0.13197164237499237, 0.11254934221506119, 0.2386682629585266, 0.1534261703491211, 0.17378772795200348]","On 10 February 2024, protesters consisting of youths and traders protested at Ibeju-Lekki area (Ibeju-Lekki, Lagos), coded to Ibeju, to denounce the rising cost of living and demanded for the president's intervention.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG32363,B,B,0.19632181525230408,"[0.19632181525230408, 0.18317294120788574, 0.15294861793518066, 0.1718948483467102, 0.15999852120876312, 0.1356631964445114]","On 28 August 2023, two groups of maqurede supporters engaged in an armed clash at Aku community (Igbo Etiti, Enugu) following a disagreement over the date for closing the masquerade year. One person was killed, other sources report that at least 100 locals were hospitalized, the police claimed that one person was arrested and a firearm was retrieved from him.",0.001,Aku Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG34025,V,R,0.19409282505512238,"[0.19346944987773895, 0.15576604008674622, 0.12884317338466644, 0.19409282505512238, 0.160425066947937, 0.1674034148454666]","On 4 December 2023, Icelanders loyal to General Danger abducted and later killed three civilians at Egbe community, coded to Akinima (Ahoada West, Rivers). The victims' whose bodies were found a few hours after they were abducted had an altercation with the mother of the militia leader, and he threatened to deal with them.",0.001,Icelanders (Nigeria)
conflibert_finetuned_fewshot_v1,NIG16159,P,R,0.2212270200252533,"[0.19040349125862122, 0.13416121900081635, 0.15275442600250244, 0.2212270200252533, 0.1393999457359314, 0.1620539277791977]","On 20 January 2020, a group of mechanics demonstrated in Port Harcourt (Port Harcourt LGA, Rivers) over the death of a colleague in police custody.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG33348,V,B,0.19299645721912384,"[0.19299645721912384, 0.16624866425991058, 0.16331757605075836, 0.1765379011631012, 0.1509624868631363, 0.14993694424629211]","Around 27 October 2023 (as reported), an unidentified armed group abducted a soldier (presumed to be off duty) at the Akparata axis of Effium (Ohaukwu, Ebonyi). The soldier was part of the contingent deployed to manage inter-communal clashes in the area. The State government issued an ultimatum to the warring communities to provide the soldier alive by 26 October 2023.",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG36927,R,B,0.20158588886260986,"[0.20158588886260986, 0.18880979716777802, 0.15666665136814117, 0.16886650025844574, 0.14871534705162048, 0.1353558748960495]","On 17 June 2024, a mob armed with cutlasses, clubs and other weapons attempted to resist security operatives comprised of police forces and NSCDC operatives at Bukuru (Jos South, Plateau) who were deployed to implement the execution of an executive order. 10 cars and properties were destroyed by the mob, one trader was killed by a stray bullet after the security operatives fired warning shots to disperse the mob and two others were wounded.",0.001,Rioters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG32116,V,R,0.2281501740217209,"[0.18523909151554108, 0.14866426587104797, 0.12434746325016022, 0.2281501740217209, 0.15124589204788208, 0.16235306859016418]","On 25 July 2023, a Zamfara militia abducted a woman and her son from their residence at Saminaka community, along Gusau-Sokoto road (Gusau, Zamfara).",0.001,Zamfara Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG21911,B,E,0.20578333735466003,"[0.18703727424144745, 0.20578333735466003, 0.15537528693675995, 0.16390471160411835, 0.1509261131286621, 0.13697323203086853]","On 8 September 2021, armed militias shot and killed a policeman during an attack on Juji (Chikun, Kaduna).",0.001,Kaduna Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG31483,B,E,0.218592569231987,"[0.19106511771678925, 0.218592569231987, 0.17035911977291107, 0.1166539117693901, 0.15882201492786407, 0.1445072740316391]","Around 2 June 2023 (between 31 May - 4 June), troops of Operation Hadin Kai in collaboration with Civilian JTF clashed with ISWAP militants during a clearance operation at their enclaves in Bale (Damboa, Borno), Tirke, Mandari, Molgoi, Bego, Yarwa, Ngurna and Chibok LGA [coded separately]. 11 militants were killed, fatalities were split across 4 events coded as 3.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG37654,B,E,0.19927123188972473,"[0.19748273491859436, 0.19927123188972473, 0.1363484412431717, 0.14809124171733856, 0.15616446733474731, 0.16264186799526215]","On 18 July 2024, the Nigerian troops, supported by communal defense militia, clashed with Boko Haram (JAS) in Imimi Bulabulin, coded as Bulabulin (Konduga, Borno). The troops killed one militiaman and destroyed their camp and also recovered 11 bicycles and 2 AK 47 magazines.",0.001,Military Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG23698,V,R,0.2275267243385315,"[0.18229281902313232, 0.13960042595863342, 0.1318841427564621, 0.2275267243385315, 0.15011219680309296, 0.1685836762189865]","On 13 February 2022, Sokoto militiamen raped several women and beat residents of Rambadawa village, Sabon Birni LGA (Sokoto).",0.001,Sokoto Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG23360,B,B,0.1800466924905777,"[0.1800466924905777, 0.17557895183563232, 0.1773720234632492, 0.1799618899822235, 0.14680106937885284, 0.14023934304714203]","On 19 January 2022, police officers and NSCDC operatives clashed [not specified] in Ogbogoro (Obio, Rivers) when the police officers went to inspect an illegal oil refinery site but were denied entry by the NSCDC officials. 20 NSCDC officials were disarmed and arrested by the police. [there are no reports of an armed clash].",0.001,Police Forces of Nigeria (2015-2023) NSCDC: Nigeria Security and Civil Defence Corps
conflibert_finetuned_fewshot_v1,NIG29057,V,E,0.21351565420627594,"[0.19577965140342712, 0.21351565420627594, 0.16620570421218872, 0.13443827629089355, 0.1615850180387497, 0.12847565114498138]","On 8 December 2022, an unidentified armed group in large numbers raped women and stole farm produce which they harvested from farms in Chakumi (Gwagwalada, FCT). Six women were raped in attacks which lasted for 3 days. Residents fled the community.",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG27076,V,B,0.19776855409145355,"[0.19776855409145355, 0.16767138242721558, 0.14737960696220398, 0.18614505231380463, 0.14348764717578888, 0.15754778683185577]","On 7 April 2020, a police officer shot and killed a driver who refused to stop at a checkpoint set up to enforce the coronavirus lockdown in Obioma Ngwa LGA (Abia), coded as Mgboko.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG29062,V,B,0.20389731228351593,"[0.20389731228351593, 0.19383852183818817, 0.14971405267715454, 0.1508859395980835, 0.15822486579418182, 0.14343924820423126]","On 3 December 2022, an unidentified armed group abducted 8 residents of Anguwan Hausawa in Kwakwu community, coded to Kuje (Kuje, FCT). The abductors shot sporadically to scare of policemen from a police outpost, a ransom of 25 million naira was demanded.",0.001,Unidentified Armed Group (Nigeria)
conflibert_finetuned_fewshot_v1,NIG34255,B,E,0.2081601619720459,"[0.18736812472343445, 0.2081601619720459, 0.1688605546951294, 0.1392613649368286, 0.15317142009735107, 0.14317840337753296]","On 14 December 2023, policemen engaged an unidentified armed group in an armed clash at their hideout in a forest in Emohua LGA (Rivers) and rescued four abductees. Two members of the group were killed.",0.001,Police Forces of Nigeria (2023-)
conflibert_finetuned_fewshot_v1,NIG30421,V,R,0.2099427431821823,"[0.18911434710025787, 0.15611660480499268, 0.13135749101638794, 0.2099427431821823, 0.15012235939502716, 0.16334648430347443]","Around 10 July 2021 (as reported), three members of the Supreme Vikings attacked and forced a man to drink blood in Igbesa (Ado-Odo, Ogun) while trying to initiate him into their cult group forcefully.",0.001,SVC: Supreme Vikings Confraternity (Nigeria)
conflibert_finetuned_fewshot_v1,NIG31724,P,R,0.23506298661231995,"[0.1811433583498001, 0.132223978638649, 0.12076901644468307, 0.23506298661231995, 0.14045363664627075, 0.19034704566001892]","On 19 June 2023, students of Delta state university protested at main entrance of Site 2 of the school in Abraka (Ethiope East, Delta) over the death of their colleague which they claimed was a result of the ill-treatment by health workers on duty at the school's health center. The protesters protested the previous day [coded separately].",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG21628,P,R,0.27162569761276245,"[0.18548735976219177, 0.11888103187084198, 0.13112667202949524, 0.27162569761276245, 0.13772428035736084, 0.15515495836734772]","On 5 August 2021, a thousand women in Lokoja (Lokoja, Kogi state) marched to seek an end to gender based violence.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG25783,P,R,0.25279051065444946,"[0.1905609369277954, 0.12044765055179596, 0.12170839309692383, 0.25279051065444946, 0.13596250116825104, 0.17853005230426788]","On 26 July 2022, members of the NLC, ASUU, SSANU, NASU and other allied unions protested and marched from the NLC secretariat to the office of the deputy governor in Gusau (Gusau, Zamfara) over the continued closure of public universities due to the ASUU strike.",0.001,Protesters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG24014,R,R,0.2413146197795868,"[0.1844130903482437, 0.12522706389427185, 0.13575471937656403, 0.2413146197795868, 0.1494799703359604, 0.16381055116653442]","On 5 March 2022, supporters of the incumbent and past chairman of Langtang South LGA clashed in Sabon Gida (Langtang South, Plateau) after the incumbent from the APC slapped the past chairman who belongs to the PDP. An unspecified number of persons were wounded, including the incumbent chairman.",0.001,Rioters (Nigeria)
conflibert_finetuned_fewshot_v1,NIG21207,B,E,0.1966511756181717,"[0.19268617033958435, 0.1966511756181717, 0.17246019840240479, 0.15301963686943054, 0.14484570920467377, 0.14033715426921844]","On 22 June 2021, military forces clashed with Boko Haram members in Bosso LGA (Niger) [coded Maikonkele]. Three Boko Haram members were killed.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,NIG30318,B,R,0.18817958235740662,"[0.1843310445547104, 0.16721875965595245, 0.1525169014930725, 0.18817958235740662, 0.15740732848644257, 0.15034638345241547]","On 25 April 2021, the Black Axe Cult group shot at the police when the police invaded their initiating site behind the Ekiti State University Campus, Iworoko (Irepodun, Ekiti). The police arrested five cult members as they attempted to flee and recovered a locally made pistol.",0.001,Police Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG27411,V,E,0.20656231045722961,"[0.18815730512142181, 0.20656231045722961, 0.17044247686862946, 0.15092824399471283, 0.1492142379283905, 0.13469547033309937]","On 29 October 2020, Zamfara militiamen attacked civilians in Yandoto village, Tsafe LGA (Zamfara). One person was killed, an unspecified number were wounded and three others were abducted.",0.001,Zamfara Communal Militia (Nigeria)
conflibert_finetuned_fewshot_v1,NIG25126,B,E,0.21312487125396729,"[0.18724273145198822, 0.21312487125396729, 0.16145005822181702, 0.14295576512813568, 0.1593409776687622, 0.13588553667068481]","On 6 June 2022, Nigerian troops clashed with ISWAP militants at Goniri (Gujba, Yobe). One of the militants' gun trucks was destroyed, casualties are unknown. ISWAP claimed to have launched the attack and succeeded.",0.001,Military Forces of Nigeria (2015-2023)
conflibert_finetuned_fewshot_v1,NIG31836,B,E,0.20148339867591858,"[0.19333411753177643, 0.20148339867591858, 0.15500018000602722, 0.15836907923221588, 0.15426525473594666, 0.13754789531230927]","On 3 July 2023, an unidentified armed group shot and killed an operative of the Benue community volunteer guards at a checkpoint in Ugba town (Logo, Benue). The assailants also abducted two people and robbed some other persons. Other sources report that the assailants were armed robbers.",0.001,Unidentified Armed Group (Nigeria)
