model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
llama3.2:3b,CAO13648,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.89,Ambazonian Separatists (Cameroon),"On 13 April 2024, a Ambazonian Separatist beat and killed a civilian at his residence in Mbiim (Noni, Bui, Nord-Ouest). The reason for the attack is unknown."
llama3.2:3b,CAO14854,S,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.95,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"Other: On 7 July 2024, a mixed contingent of security forces from the Rapid Intervention and the gendarmerie forces fired warning shots in Tabenken (Nkambe, Donga-Mantung, Nord-Ouest) during an operation to track down Ambazonian Separatists who had passed through the area."
llama3.2:3b,CAO10360,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.89,Ambazonian Separatists (Cameroon),"Property destruction: On 18 April 2023, Ambazonian Separatists from the Restoration Forces burned a heavy duty truck which was transporting palm fruits in Lipenja Village (Ndian, Sud-Ouest). This was meant to enforce their ban on PAMOL activities."
llama3.2:3b,CAO15362,V,E,0.96,"[0.02, 0.01, 0.96, 0.01, 0.01, 0.01]",,0.79,Unidentified Armed Group (Cameroon),"On 22 August 2024, an unidentified armed group on motorbikes set a leisure spot on fire, coded as an attack in Missellele (Tiko, Fako, Sud-Ouest) for an unknown reason. The flames from the fire injured 2 men and 1 woman."
llama3.2:3b,CAO3207,B,B,0.85,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.91,Military Forces of Cameroon (1982-),"On 23 April 2020, the military forces reportedly killed one suspected Ambazonian separatist during a clash in Bamessing village, Ndop subdivision (Ngo-ketunjia, Nord-Ouest)."
llama3.2:3b,CAO4982,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.85,Military Forces of Cameroon (1982-),"On 26 January 2021, the military forces attacked an Ambazonian separatists camp in Kepelle neighborhood of Tali 2 village, around Tinto village, Upper Bayang subdivision (Manyu, Sud-Ouest), resulting in one fighter getting killed."
llama3.2:3b,CAO10174,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.77,Ambazonian Separatists (Cameroon),"On 27 January 2023, Ambazonian Separatists from the Bui Unity Warriors faction attacked a state security forces convoy (coded as military) in Wainamah (Bui, Nord-Ouest), leading to an exchange of fire. No casualties."
llama3.2:3b,CAO15467,V,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.95,Ambazonian Separatists (Cameroon),"On 2 September 2024, Ambazonian Separatists from the SOCADEF faction shot and killed 3 women on their farmland in Kosala 5 in Kumba (Kumba 1, Meme, Sud-Ouest), for violating Separatists-imposed Monday lockdown restrictions."
llama3.2:3b,CAO14692,V,V,0.85,"[0.85, 0.01, 0.02, 0.01, 0.03, 0.04]",,0.91,Ambazonian Separatists (Cameroon),"On 4 July 2024, Ambazonian Separatists shot and injured a Fulani pastoralist along a secondary road in Oshie (Njikwa, Momo, Nord-Ouest). The Separatists killed two of his cows. The reason for the attack is not known."
llama3.2:3b,CAO4929,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.92,Military Forces of Cameroon (1982-),"On 28 October 2020, the military forces attacked an Ambazonian separatists' Red Dragons faction camp in Menji town (Lebialem, Sud-Ouest). One soldier, and one separatist fighter were killed."
llama3.2:3b,CAO4539,B,B,0.99,"[0.01, 0.99, 0.0, 0.0, 0.0, 0.0]",,0.84,Military Forces of Cameroon (1982-),"On 11 April 2021, the military forces killed a Boko Haram fighter in Kolofata town (Mayo-Sava, Extreme-Nord)."
llama3.2:3b,CAO5581,S,V,0.96,"[0.02, 0.01, 0.0, 0.01, 0.01, 0.97]",,0.79,Police Forces of Cameroon (1982-),"On 14 October 2021, the security forces (assumed Police Forces) arrested 'hundreds' of civilians during a raid in Nkozoa neighborhood of Yaounde city, Yaounde 1 subdivision (Mfoundi, Centre) for an unspecified reason."
llama3.2:3b,CAO9208,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.83,Military Forces of Cameroon (1982-),"On 25 February 2023, State security forces, coded as military forces ambushed Ambazonian Separatists at an illegal checkpoint in Ibal (Oku, Bui, Nord-Ouest). There were no fatalities. 1 Separatists was injured."
llama3.2:3b,CAO11747,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.81,Ambazonian Separatists (Cameroon),"Looting: On 14 July 2023, Ambazonian Separatists from SOCADEF extorted an unspecified amount of money from a truck transporting cocoa along the Kumba - Mamfe road in Kokaka (Meme, Sud-Ouest) under unclear circumstances."
llama3.2:3b,CAO3090,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.03, 0.01]",,0.89,Ambazonian Separatists (Cameroon),"On 12 March 2020, two groups of Ambazonian separatists clashed in their camp in Vikovi village, near Kikaikom, in Kumbo subdivision (Bui, Nord-Ouest), resulting in 5 deaths."
llama3.2:3b,CAO15901,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.49]",,0.87,Military Forces of Cameroon (1982-),"On 14 October 2024, security forces, coded as military forces, arrested 23 men and 12 women from their private residences in Butu (Konye, Meme, Sud-Ouest), during an operation to dislodge Separatists at their hideouts."
llama3.2:3b,CAO10213,B,B,0.92,[],,0.53,Military Forces of Cameroon (1982-),"On 23 January 2023, state security forces (coded as military) engaged in an armed confrontation with Ambazonian Separatists in Bamunka (Ngo-Ketunjia, Nord-Ouest). Casualties unknown."
llama3.2:3b,CAO5866,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.86,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 9 February 2022, Boko Haram (JAS) (likely) militants stormed Kaliari village near Mozogo (Mayo-Moskota, Mayo-Tsanaga), causing the killing of one resident, the injury of another in the neck with a knife, and the kidnapping of a ten-year-old kid."
llama3.2:3b,CAO4316,V,B,0.92,[],,0.61,Ambazonian Separatists (Cameroon),"On 28 January 2021, Ambazonian separatists kidnapped 10 students from a school in Oku village, Belo subdivision (Boyo, Nord-Ouest)."
llama3.2:3b,CAO6598,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.89,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 3 September 2022, 2 suspected Boko Haram (JAS) (likely) fighters surrendered to the members of the vigilance committee in Kolofata (Kolofata, Mayo-Sava, Extreme-Nord). They were taken to the traditional chieftaincy of Kolofata."
llama3.2:3b,CAO6735,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.01]",,0.86,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: Around 17 November 2022, Boko Haram (JAS) stole a herd of cattle from Amchide (Kolofata, Mayo-Sava, Extreme-Nord). The Cameroonian military forces recovered the herd the next day."
llama3.2:3b,CAO5477,S,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.0]",,0.87,Ambazonian Separatists (Cameroon),"Other: On 8 August 2021, Ambazonian separatists blocked the road to Bambili town, Tubah subdivision (Mezam, Nord-Ouest) and fired gunshots in the air."
llama3.2:3b,CAO13460,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.78,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Around 16 May 2024 (as reported), Boko Haram (JAS) (likely) militants abducted 2 children aged 7 and 8 years old in dingling, coded to Mokolo (Mokolo, Mayo-Tsanaga, Extreme-Nord). The militants looted food items, livestock, clothing, small wagons and other civilian items."
llama3.2:3b,CAO3358,P,P,0.92,"[0.99, 0.01, 0.0, 0.93, 0.04, 0.02]",,0.89,Protesters (Cameroon),"On 9 June 2020, residents blocked the road in Nkambe town (Donga-Mantung, Nord-Ouest) as they demonstrated against the transfer of alleged Ambazonian collaborators to Bamenda. The demonstrators also demanded the departure of the local gendarmerie post commander."
llama3.2:3b,CAO15492,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,1.01,Ambazonian Separatists (Cameroon),"On 31 August 2024, Ambazonian Separatists from the Restoration Forces faction ambushed and clashed with traveling military forces at a checkpoint in Owe (Muyuka, Fako, Sud-Ouest). 2 Separatists were killed and 1 sustained life-threatening injuries."
llama3.2:3b,CAO10281,V,V,0.97,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.89,Ambazonian Separatists (Cameroon),"On 11 December 2022, an Ambazonian Separatist accidentally discharged a bullet which hit and killed a nursing mother as she was returning home from church in Nsoh, Bafut commune, coded to Bafut (Mezam, Nord-Ouest). The bullet also left her baby with minor injuries."
llama3.2:3b,CAO3236,P,P,0.92,[],,0.55,Protesters (Cameroon),"On 1 May 2020, taxi bike riders demonstrated in Bamenda town (Mezam, Nord-Ouest) to denounce poor treatment by the city's security forces."
llama3.2:3b,CAO8729,V,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.9,Ambazonian Separatists (Cameroon),"On 10 February 2024, Ambazonian Separatists from the Fako Mountain Lions faction fired several shots as a warning to enforce the Separatist-imposed lockdown in Bokova (Buea, Fako, Sud-Ouest) against the Youth Day celebration. There were no fatalities."
llama3.2:3b,CAO10585,S,E,0.96,[],,0.54,Ambazonian Separatists (Cameroon),"Looting: On 6 May 2023, Ambazonian Separatists extorted money from civilians at an informal vehicular checkpoint in Njenka (Ngo-Ketunjia, Nord-Ouest)."
llama3.2:3b,CAO12450,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.04]",,0.8,Ambazonian Separatists (Cameroon),"On 26 July 2023, Ambazonian Separatists shot and killed a civilian in Mezam department, coded to Bamenda (Mezam, Nord-Ouest), after getting in an argument with him. They let another man go who was with the victim after seizing his phone and an unknown amount of money."
llama3.2:3b,CAO5915,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.94,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 10 March 2022, presumably Boko Haram (JAS) (likely) militants launched an attack targeting a post of Cameroonian military Rapid Intervention Battalion in Ldagodja (coded to Mokolo, Mokolo, Mayo-Tsanaga), causing the killing of one soldier and two Boko Haram (JAS) (likely) militants, the injury of another, and the destruction of the military post."
llama3.2:3b,CAO10158,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.89,Military Forces of Cameroon (1982-),"On 5 January 2023, state security forces (coded as military) gathered an unspecified number of civilians in Bombe (Meme, Sud-Ouest), tortured them, and transferred them to their unit in Balangi. They arrived in the community after chasing an Ambazonian Separatist into the community and failing to apprehend him. No information on injuries."
llama3.2:3b,CAO15524,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.91,Military Forces of Cameroon (1982-),"On 2 September 2024, security forces, coded as the military forces ambushed and clashed with Ambazonian Separatists from the Restoration Forces faction at the military base in Kandef in the subdivision capital Muyuka (Muyuka, Fako, Sud-Ouest). 1 Separatist was killed."
llama3.2:3b,CAO14960,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.87,Ambazonian Separatists (Cameroon),"On 4 July 2024, Ambazonian Separatists attacked and killed a Fulani King in Sop (Jakiri, Bui, Nord-Ouest) for an unknown reason."
llama3.2:3b,CAO11010,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.88,Military Forces of Cameroon (1982-),"On 7 February 2024, the military forces exchanged fire with Boko Haram (JAS) (likely) militants during an ambush along the Gabass - Nguetchewe axis, Nguetchewe subdivision (Mayo-Moskota, Mayo-Tsanaga, Extreme-Nord), coded to Nguetchewe. The military forces shot killed at least four male militants and arrested one other."
llama3.2:3b,CAO9223,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.75,Ambazonian Separatists (Cameroon),"On 12 March 2023, Ambazonian Separatists from the Restoration Forces faction shot 2 women civilians in Bachuo Ntai (Mamfe, Manyu, Sud-Ouest). 1 was killed while the other was injured. The women were part of 4 abducted. The 2 male civilians were released after a ransom fee was paid."
llama3.2:3b,CAO3589,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.78,Military Forces of Cameroon (1982-),"On 26 August 2020, the military forces killed one person and injured 2 others in Mbessa village (Boyo, Nord-Ouest), as they raided the workshop of a welder accused of producing rods used in the manufacturing of guns for Ambazonian separatists."
llama3.2:3b,CAO13094,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.81,Ambazonian Separatists (Cameroon),"On 19 March 2024, Ambazonian Separatists from the Restoration Forces faction shot and injured a civilian in his private residence in Bole (Kumba 1, Meme, Sud-Ouest). They accused the man of collaborating with the military forces."
llama3.2:3b,CAO14080,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.01]",,0.78,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 24 July 2024, the military forces from the Rapid Intervention clashed with Boko Haram (JAS) (likely) militants in Yabogo neighborhood in Amchide (Kolofata, Mayo-Sava, Extreme-Nord). There were no fatalities."
llama3.2:3b,CAO11877,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.05]",,0.81,Ambazonian Separatists (Cameroon),"On 24 September 2023, the SOCADEF, armed with rifles, abducted a man at his house in Baduma (Meme, Sud-Ouest), accusing him of physically assaulting a woman. He was physically assaulted and was injured (extent of injuries unknown)."
llama3.2:3b,CAO15025,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.76,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: Around 26 September 2024 (as reported), Boko Haram (JAS) (likely) militants looted various items and sheep from 5 civilian houses in Ganse (Kolofata, Mayo-Sava Extreme-Nord)."
llama3.2:3b,CAO5733,P,P,0.92,"[0.99, 0.01, 0.0, 0.0, 0.0, 0.01]",,0.93,Protesters (Cameroon),"On 30 November 2021, activists demonstrated in Buea town (Fako, Sud-Ouest) against gender-based violence."
llama3.2:3b,CAO4291,P,P,0.92,"[0.99, 0.01, 0.0, 0.98, 0.01, 0.01]",,0.85,Protesters (Cameroon),"On 21 January 2021, bike taxi drivers demonstrated in Bangangte town (Nde, Ouest) to demand the release of one of their colleagues who was arrested earlier for reportedly stealing money from a customer."
llama3.2:3b,CAO13243,S,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.0]",,0.87,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 26 April 2024, ISWAP or Boko Haram militants looted some 150 oxen and cows in a grazing area in Dougza (Kolofata, Mayo-Sava, Extreme-Nord)."
llama3.2:3b,CAO2817,B,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.78,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 8 January 2020, members of Boko Haram attacked a truck on the Sale-Zigague road, in Waza subdivision (Logone-Et-Chari, Extreme-Nord) [coded: Zigague]. The military then intervened and mistakenly shot and injured the driver that they took for one of the assailants."
llama3.2:3b,CAO11542,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.01]",,0.88,Military Forces of Cameroon (1982-),"On 30 May 2023, state forces, coded as military, shot and killed a civilian in Ekona Yard (Fako, Sud-Ouest) for unknown reasons."
llama3.2:3b,CAO5871,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.79,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 14 February 2022, presumed Boko Haram JAS faction militants launched an attack in Gaboua (Koza, Mayo-Tsanaga), causing the killing of four civilians and the destruction of several houses."
llama3.2:3b,CAO10405,B,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.87,Military Forces of Cameroon (1982-),"On 8 April 2023, the State security forces, coded as the military force, clashed with the Ambazonian Separatists in Batibo (Batibo, Momo, Nord-Ouest). There were no fatalities. During the operation, the military forces arrested about 30 civilians from several villages and moved them to their base."
llama3.2:3b,CAO5192,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.84,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"On 31 May 2021, the MNJTF soldiers repelled an ambush laid by Boko Haram fighters against pastoralists, on the road from Gouliouan and Waliassi villages, Kolofata subdivision (Mayo-Sava, Extreme-Nord). One pastoralists was injured by the assailants."
llama3.2:3b,CAO11284,V,P,0.92,"[0.01, 0.02, 0.01, 0.88, 0.03, 0.02]",,0.86,Ambazonian Separatists (Cameroon),"On 15 December 2023, Ambazonian Separatists temporally detained a civilian masked in a traditional masquerade outfit at an illegal vehicle checkpoint for two hours alongside some motorcycle riders in Ngwa (Bangangte, Nde, Ouest). They were accused of not having paid a stipulated sum of money motorcycle riders pay before plying the road."
llama3.2:3b,CAO8337,V,E,0.96,"[0.02, 0.01, 0.96, 0.01, 0.01, 0.01]",,0.82,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Around 30 December 2023 (as reported), Boko Haram (JAS) (likely) militants attacked Soukoule, coded to Mora (Mora, Mayo-Sava, Extreme-Nord). 1 civilian was killed and 3 motorbikes were taken away."
llama3.2:3b,CAO3171,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.02, 0.29]",,0.89,Military Forces of Cameroon (1982-),"On 11 April 2020, the military forces burnt and looted some houses in the villages of Tadu, Kai, and Faakui in Kumbo subdivision (Bui, Nord-Ouest)."
llama3.2:3b,CAO5499,V,V,0.96,"[0.96, 0.02, 0.01, 0.01, 0.01, 0.01]",,0.83,Ambazonian Separatists (Cameroon),"On 15 September 2021, Ambazonian separatists shot an killed an employee of a bar in Bamenda town, Bamenda 1 subdivision (Mezam, Nord-Ouest)."
llama3.2:3b,CAO7973,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.02, 0.85]",,0.92,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Looting: On 18 October 2023, ISWAP or Boko Haram militants demanded money and food items from fishermen in the Tsoukiya zone around Darak (Darak, Logone-et-Chari, Extreme-Nord) as taxes for fishing rights. The militants also searched the fishermen for mobile phones and any person from Darak. Finding neither the militants retreated toward Nigeria."
llama3.2:3b,CAO2828,B,B,0.85,"[0.01, 0.93, 0.02, 0.01, 0.03, 0.01]",,0.88,Military Forces of Cameroon (1982-) Rapid Intervention Battalion,"On 11 January 2020, Boko Haram attacked the village of Kerawa, in Kolofata subdivision (Mayo-Sava, Extreme-Nord), resulting in a fire fight with RIB military forces. No fatality and/or casualty reported."
llama3.2:3b,CAO12190,S,S,0.81,"[0.05, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.96,Military Forces of Cameroon (1982-),"Other: On 18 August 2023, state security forces (coded as military) fired gunshots in Sho, Belo commune, coded to Oku (Boyo, Nord-Ouest) in order to provoke Ambazonian Separatists to confront them. They left without having a confrrontation with them."
llama3.2:3b,CAO15173,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.03, 0.01]",,0.94,Ambazonian Separatists (Cameroon),"On 8 August 2024, Ambazonian Separatists from the Restoration Forces faction clashed with the security forces, coded as the military forces in Big Ngwandi (Konye, Meme, Sud-Ouest). The Separatists detonated an IED that killed 2 soldiers and injured 6 others before clashing with security forces. The casualties on the Separatist side are unknown."
llama3.2:3b,CAO15256,S,S,0.85,"[0.03, 0.02, 0.01, 0.01, 0.01, 0.69]",,0.84,Police Forces of Cameroon (1982-),"Other: On 8 August 2024, police forces cordoned off and searched civilian residents during an operation to dislodge Ambazonian Separatists from their hideouts at Nitop 4 and 5 neighborhoods in Bamenda - Mankon (Bamenda 2, Mezam, Nord-Ouest). During the operation, the police forces broke doors and forcefully entered civilian homes. There were no fatalties or injuries."
llama3.2:3b,CAO13026,B,E,0.98,"[0.01, 0.02, 0.96, 0.0, 0.01, 0.01]",,0.91,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Around 15 April 2024 (as reported), the gendarmerie forces fired shots at Boko Haram (JAS) (likely) militants in Yegwa (Kolofata, Mayo-Sava, Extreme-Nord) when the militants were seen looting food items and clothing from 3 civilian private houses. There were no fatalities. No information on the injuries."
llama3.2:3b,CAO3245,P,P,0.92,"[0.99, 0.01, 0.0, 0.0, 0.0, 0.01]",,0.9,Protesters (Cameroon),"On 3 May 2020, health workers at a coronavirus response centre demonstrated in Yaounde city (Mfoundi, Centre) to demand better working conditions."
llama3.2:3b,CAO7017,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.91,Military Forces of Cameroon (1982-),"On 25 January 2023, the military forces clashed with Ambazonian Separatists in Ngo-Ketunjia division, coded to Ndop (Ndop, Ngo-Ketunjia, Nord-Ouest). Casualties unknown."
llama3.2:3b,CAO4242,V,V,0.96,[],,0.54,Military Forces of Cameroon (1982-),"On 26 December 2020, the military forces attacked the Tubah District Hospital in Bambui town (Mezam, Nord-Ouest), killing two people including a patient."
llama3.2:3b,CAO4373,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.86,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Around 16 February 2021 (as reported), the gendarmerie forces and the local vigilance militia repelled an attack of Boko Haram in Ashigashiya village (Mayo-Sava, Extreme-Nord). Several assailants were injured."
llama3.2:3b,CAO7256,V,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.0]",,0.93,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad,"Around 4 April 2023, Boko Haram [JAS] militants attacked Yegwa (Kolofata, Mayo-Sava, Extreme-Nord). 1 civilian was killed and food items stolen."
llama3.2:3b,CAO9846,S,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.9,Ambazonian Separatists (Cameroon),"Looting: On 25 November 2022, Ambazonian Separatists abducted the body of a deceased person in Kai, Mbengwi commune, coded to Mbengwi (Momo, Nord-Ouest). The group accused the family of the deceased of not supporting the struggle against the military. They later released the dead body after the family had paid an unspecified amount of money."
llama3.2:3b,CAO11035,V,V,0.92,"[0.92, 0.01, 0.02, 0.01, 0.01, 0.05]",,0.93,Ambazonian Separatists (Cameroon),"On 22 November 2023, Ambazonian Separatists shot and killed a male teacher by the roadside in Jakiri (Jakiri, Bui, Nord-Ouest)."
llama3.2:3b,CAO6098,B,E,0.96,"[0.02, 0.01, 0.96, 0.0, 0.01, 0.0]",,0.93,Ambazonian Separatists (Cameroon),"On 24 May 2022, suspected Ambazonian separatists' fighters detonated an IED an engaged in firefight with suspected gendarmerie forces in Tobin (Kumbo, Bui, Nord-Ouest). Fatalities and wounded unknown."
llama3.2:3b,CAO15719,V,S,0.85,"[0.04, 0.03, 0.02, 0.01, 0.01, 0.29]",,0.91,Ambazonian Separatists (Cameroon),"On 29 September 2024, Ambazonian Separatists from the Restoration Forces faction led by 'General' Papi abducted 25 drivers of commercial public vehicles along the main road in Ayukaba (Mamfe, Manyu, Sud-Ouest) and forcibly collected phones and other valuables from passengers, before moving the drivers to the Separatist hideout. The passengers were left in the vehicle. Some drivers were released after paying the Separatists an unspecified amount of money."
llama3.2:3b,CAO12632,B,B,0.98,"[0.01, 0.98, 0.0, 0.0, 0.0, 0.01]",,0.96,Ambazonian Separatists (Cameroon),"On 19 March 2022, suspected Ambazonian Separatist fighters clashed with the military forces at Sissia quarters in Bamenda (Bamenda 1, Mezam, Nord-Ouest). There were no fatalities."
llama3.2:3b,CAO10267,V,V,0.92,"[0.93, 0.02, 0.01, 0.01, 0.01, 0.03]",,0.91,Ambazonian Separatists (Cameroon),"On 3 January 2023, Ambazonian Separatists carried out an attack in Bache (Manyu, Sud-Ouest), killing 4 male civilians and set a house on fire which reportedly belonged to a local traditional ruler. The traditional ruler was accused of collaborating with the state security forces."
llama3.2:3b,CAO3145,V,V,0.85,"[0.85, 0.01, 0.02, 0.01, 0.03, 0.04]",,0.9,Military Forces of Cameroon (1982-),"On 2 April 2020, the military forces reportedly randomly shot about 7 people in Vekovi village (Mezam, Nord-Ouest). The source doesn't report if the victims were killed or injured."
llama3.2:3b,CAO11414,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.88,Ambazonian Separatists (Cameroon),"On 11 November 2023, the Ambazonian Restoration Forces attacked military officers who were fixing their vehicle on the main road in Wone (Konye, Meme, Sud-Ouest). This resulted in a gunfight and left one military critically wounded."
llama3.2:3b,CAO11395,B,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.8,Ambazonian Separatists (Cameroon),"On 2 January 2024, the Bui Unity Warriors attacked a military convoy on transit with a road planted IED in Wainamah (Jakiri, Bui, Nord-Ouest). This prompted military to fire repelling gunshots. Casualties unknown."
llama3.2:3b,CAO12594,V,V,0.98,[],,0.63,Ambazonian Separatists (Cameroon),"On 12 January 2022, suspected Ambazonian separatists shot and killed the Fon of Buchi, a traditional ruler in Buchi near Akum (Santa, Mezam, Nord-Ouest)."
llama3.2:3b,CAO4935,S,E,0.98,"[0.01, 0.02, 0.96, 0.01, 0.01, 0.01]",,0.8,Military Forces of Cameroon (1982-),"Looting: On 6 January 2021, the military forces raided Owe village, Muyuka subdivision (Fako, Sud-Ouest). They broke into houses and took away money."
llama3.2:3b,CAO9352,V,V,0.96,"[0.97, 0.02, 0.01, 0.0, 0.0, 0.0]",,0.91,Ambazonian Separatists (Cameroon),"On 2 March 2023, Ambazonian Separatists from the Restoration Forces killed and dumped the corpse of a young civilian woman in New Town Barombi (Meme, Sud-Ouest). She was accused by the Separatists of having an intimate relationship with a member of the state security forces."
llama3.2:3b,CAO2881,V,V,0.98,"[0.98, 0.01, 0.0, 0.0, 0.0, 0.01]",,0.76,Military Forces of Cameroon (1982-),"On 23 January 2020, the military forces attacked the villages of Bekora Barombi, Ndoh, Njima, Mokono Barombi and Mberenge, in Ekondo Titi subdivision (Ndian, Sud-Ouest). They reportedly killed at least 14 civilians, and injured at least 3 people including a humanitarian worker and two beneficiaries of a humanitarian project."
llama3.2:3b,CAO10282,V,V,0.92,"[0.92, 0.02, 0.01, 0.01, 0.01, 0.04]",,0.76,Military Forces of Cameroon (1982-),"On 20 September 2022, military forces shot and killed an elderly female civilian alongside a nursing mother under unclear circumstances in Bali subdivision, coded to Bali (Mezam, Nord-Ouest) while conducting an operation. The operation also resulted to indiscriminate shootings in the air and the arrest of an unspecified number of male civilians who were later released."
llama3.2:3b,CAO14234,B,V,0.96,"[0.02, 0.01, 0.97, 0.0, 0.01, 0.0]",,0.84,Ambazonian Separatists (Cameroon),"On 29 May 2024, Ambazonian Separatists abducted and killed 7 self-defense militia from a bush in Obonyi III (Akwaya, Manyu, Sud-Ouest) for apprehending a Separatist and handing him over to security forces."
llama3.2:3b,CAO5378,P,P,0.92,"[0.99, 0.01, 0.0, 0.01, 0.02, 0.01]",,0.82,Protesters (Cameroon),"On 14 August 2021, residents demonstrated in Bana village (Haut-Nkam, Ouest) after the gendarmerie forces killed a young man earlier during a land dispute settlement."
llama3.2:3b,CAO4309,B,B,0.92,"[0.01, 0.93, 0.02, 0.01, 0.01, 0.03]",,0.93,Military Forces of Cameroon (1982-),"On 26 January 2021, the military forces engaged in fire fights with Ambazonian separatists in Talli 2 village, Manyu Division (Manyu, Sud-Ouest). At least one person was killed."
