model,event_id,true_label,pred_label,pred_conf,logits,notes,latency_sec,actor_norm
conflibert_finetuned_fewshot_v1,CAO15410,S,B,0.19669874012470245,"[0.19669874012470245, 0.18338936567306519, 0.12273329496383667, 0.17337094247341156, 0.1395963728427887, 0.18421129882335663]","On 29 August 2024, security forces, coded as the military forces, arrested 25 men and 4 women from their private residences in Banga Ngonge, Mbonge commune (Mbonge, Meme, Sud-Ouest) during a search operation to dislodge Ambazonian Separatists from their hideouts.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO3752,V,B,0.19758684933185577,"[0.19758684933185577, 0.18271318078041077, 0.12971170246601105, 0.16545529663562775, 0.14528091251850128, 0.1792520433664322]","Around 15 September 2020 (month of), the military forces reportedly arrested 2 Ambazonian separatists in Ngarbuh village, and killed them on the road between Ngarbuh and Nkambe town (Donga-Mantung, Nord-Ouest).",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO15432,V,B,0.1917669177055359,"[0.1917669177055359, 0.17573189735412598, 0.12827806174755096, 0.18130221962928772, 0.1544022411108017, 0.16851872205734253]","On 26 August 2024, security forces, coded as the military forces shot and killed 2 traveling civilians on motorbikes in Mamu (Buea, Fako, Sud-Ouest). The military forces accused the victims of being Ambazonian Separatists.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO15176,B,B,0.20475687086582184,"[0.20475687086582184, 0.18687981367111206, 0.14740151166915894, 0.16001257300376892, 0.14882594347000122, 0.15212324261665344]","On 9 August 2024, Ambazonian Separatists from the Restoration Forces faction ambushed and clashed with the security forces, coded as the military forces, along the road in Bai Bikom (Kumba 1, Meme, Sud-Ouest). 1 soldier was killed while 2 others were injured. The Separatists retreated when a military forces enforcement unit arrived at the scene.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO11723,S,R,0.2386135458946228,"[0.16956602036952972, 0.11873874813318253, 0.12750379741191864, 0.2386135458946228, 0.12623539566993713, 0.2193424552679062]","Looting: On 11 July 2023, two Ambazonian Separatists extorted 450,000frs from civilians transporting pigs at an informal checkpoint in Agyati (Mezam, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO7959,B,B,0.19216744601726532,"[0.19216744601726532, 0.18177881836891174, 0.15241460502147675, 0.1700979620218277, 0.15493959188461304, 0.14860154688358307]","On 8 April 2022, Bui Unity Warriors led by 'General' No Pity clashed with Bui warriors around Kikaikom (Kumbo, Bui, Nord-Ouest). A General from the Bui warriors was killed in the clashes.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO13312,V,R,0.22176183760166168,"[0.20245669782161713, 0.1453825682401657, 0.12186127156019211, 0.22176183760166168, 0.14641137421131134, 0.16212619841098785]","On 1 April 2024, Ambazonian Separatists abducted 5 civilians at a power solar station in Muah neighborhood in Pinyin (Santa, Mezam, Nord-Ouest). The civilians were carrying out work to repair and reconnect the internet connection. The Separatists accused the civilians of carrying out the repairs without their permission.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO6698,B,E,0.20177552103996277,"[0.19485099613666534, 0.20177552103996277, 0.15669745206832886, 0.13608236610889435, 0.15403267741203308, 0.15656092762947083]","On 28 October 2022, the Cameroonian military forces clashed with suspected ISWAP or Boko Haram fighters stationed on the Kirta Island, coded to Darak (Darak, Logone-et-Chari, Extreme-Nord) leading to the death of 1 soldier. The soldier was killed by an IED explosion triggered by a mobile phone.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO9976,S,R,0.22745288908481598,"[0.17722681164741516, 0.12447541952133179, 0.13905595242977142, 0.22745288908481598, 0.13197213411331177, 0.19981682300567627]","Defusal: On 1 October 2021, state forces, coded as military, defused an IED planted by Ambazonian Separatists in Oku (Bui, Nord-Ouest).",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO10353,B,E,0.20383097231388092,"[0.18278230726718903, 0.20383097231388092, 0.16817764937877655, 0.15511329472064972, 0.14925117790699005, 0.14084452390670776]","On 19 April 2023, state security forces (coded as military) engaged in an armed confrontation with Ambazonian Separatists in Bamenda - Mankon (Mezam, Nord-Ouest). 4 Separatists were killed, and one soldier was severely wounded. Some ammunition was recovered.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO10340,B,E,0.20377543568611145,"[0.18892411887645721, 0.20377543568611145, 0.1609206348657608, 0.14544658362865448, 0.15203754603862762, 0.1488957405090332]","On 21 April 2023, state forces, coded as military, clashed with Ambazonian Separatists from the Bui warriors at Kikaikom (Kumbo, Bui, Nord-Ouest), leading to the killing of one Bui warrior and a civilian. The civilian was not targeted and hit by a stray bullet.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO9827,V,E,0.18697626888751984,"[0.17892000079154968, 0.18697626888751984, 0.1261095404624939, 0.1805911660194397, 0.15177854895591736, 0.1756245195865631]","On 7 January 2023, the state security forces, coded as the military forces shot and killed a masquerade in Bambui (Tubah, Mezam, Nord-Ouest) accusing him of being an Ambazonian Separatists.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO4369,P,R,0.23175349831581116,"[0.17301945388317108, 0.1685904562473297, 0.1417474001646042, 0.23175349831581116, 0.127332404255867, 0.15755681693553925]","On 15 February 2021, ex-Ambazonian separatist fighters demonstrated in Bamenda town (Mezam, Nord-Ouest) against the government's 'plethora of unfulfilled promises'.",0.001,Protesters (Cameroon)
conflibert_finetuned_fewshot_v1,CAO7284,V,B,0.19797781109809875,"[0.19797781109809875, 0.1877848505973816, 0.15813621878623962, 0.15861357748508453, 0.15066929161548615, 0.14681822061538696]","Around 9 May 2023, Boko Haram (JAS) (likely) militants attacked civilians in Ldengldeng (Mokolo, Mayo-Tsanaga, Extreme-Nord). There were no fatalities but two were injured and a child abducted. The militants also stole food.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO17219,V,B,0.1981544941663742,"[0.1981544941663742, 0.17811532318592072, 0.1465369015932083, 0.1738937646150589, 0.1487489938735962, 0.15455053746700287]","On 24 January 2024, military forces from the Rapid Intervention sexually assaulted and killed a young girl at Ntamulung in Bamenda (Bamenda 3, Mezam, Nord-Ouest), during an attack on the village.",0.001,Military Forces of Cameroon (1982-) Rapid Intervention Battalion
conflibert_finetuned_fewshot_v1,CAO14876,S,R,0.27058306336402893,"[0.16229499876499176, 0.10140392929315567, 0.13215304911136627, 0.27058306336402893, 0.12225428223609924, 0.21131063997745514]","Looting: On 20 July 2024, Ambazonian Separatists forcefully extorted money and food items from traders and civilians at a local market in Akwato (Misaje, Donga-Mantung, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO10508,B,B,0.19211256504058838,"[0.19211256504058838, 0.17789475619792938, 0.13146747648715973, 0.17058022320270538, 0.15006165206432343, 0.1778833121061325]","On 14 March 2023, the state security forces, coded as military, shot and killed 3 Ambazonian Separatists at the Ndekwai - Ntenako road axis, coded to Ntenaku (Mamfe, Manyu, Sud-Ouest).",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO10515,V,R,0.19852125644683838,"[0.176553875207901, 0.17375439405441284, 0.124516062438488, 0.19852125644683838, 0.14381113648414612, 0.18284334242343903]","On 13 March 2023, Ambazonian Separatists abducted a bull dozer driver from Ngali (Manyu, Sud-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO12077,B,E,0.21267348527908325,"[0.19555272161960602, 0.21267348527908325, 0.15490461885929108, 0.14185462892055511, 0.14595308899879456, 0.14906147122383118]","On 25 August 2023, state security forces, coded as the military forces ambushed, shot and killed an Ambazonian Separatist and a civilian as they attempted to escape from an illegal drug consumption spot in Lobange (Konye, Meme, Sud-Ouest). They also arrested 1 Separatist and 2 civilians.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO3620,B,B,0.2014712542295456,"[0.2014712542295456, 0.201001837849617, 0.15416117012500763, 0.1346760094165802, 0.15220361948013306, 0.1564861238002777]","Around 26 August 2020 (week of), the military forces conducted a 4 day-long operation in Boyo division, around Fundong town (Boyo, Nord-Ouest), killing 17 separatists and capturing 7 others. Other sources (Mimi Mefo) say those arrested were civilians.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO13096,S,B,0.18980568647384644,"[0.18980568647384644, 0.15123626589775085, 0.1502414047718048, 0.1745147705078125, 0.14518342912197113, 0.18901848793029785]","Defusal: On 15 March 2024, the military force from the Rapid Intervention safely defused an IED planted by an unidentified armed group suspected of being Boko Haram (JAS) (likely) militants along the Sandawadjiri- Assighassia road, coded to Sandawadjiri (Kolofata, Mayo-Sava, Extreme-Nord).",0.001,Military Forces of Cameroon (1982-) Rapid Intervention Battalion
conflibert_finetuned_fewshot_v1,CAO4978,V,B,0.20023506879806519,"[0.20023506879806519, 0.1754671037197113, 0.15187938511371613, 0.17555928230285645, 0.14338234066963196, 0.15347687900066376]","On 24 January 2021, the military forces raided Mulang neighborhood of Bamenda town, Bamenda 2 subdivision (Mezam, Nord-Ouest), killing 4 young civilians who were consuming hard drugs.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO10812,B,B,0.19375766813755035,"[0.19375766813755035, 0.17025260627269745, 0.14976826310157776, 0.17852097749710083, 0.1443565934896469, 0.1633438616991043]","On 19 January 2024, the military forces attacked Ambazonian Separatists at an informal vehicle checkpoint in Akwaya (Akwaya, Manyu, Sud-Ouest). One was killed.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO4666,B,E,0.2135162353515625,"[0.17942887544631958, 0.2135162353515625, 0.18004050850868225, 0.13348674774169922, 0.1584646850824356, 0.13506300747394562]","On 31 December 2020, the military forces engaged in fire fight with Ambazonian separatists in Bamunka village (Ngo-ketunjia, Nord-Ouest) following the abduction of the cook of the Subdivision Officer earlier in Bamali. No fatality and/or casualty reported.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO10670,S,R,0.2183607816696167,"[0.17957943677902222, 0.1437646895647049, 0.12528827786445618, 0.2183607816696167, 0.13633699715137482, 0.19666984677314758]","Other: On 19 May 2023, state security forces (coded as military) fired 'continuous warning gunshots' a few kilometers away from Fossimondi (Lebialem, Sud-Ouest). They were there in response to a tip that Ambazonian Separatists were present in the area.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO2805,B,E,0.2080855369567871,"[0.178304523229599, 0.2080855369567871, 0.1891009360551834, 0.14031513035297394, 0.15014201402664185, 0.1340518295764923]","On 6 January 2020, a military patrol intervened in Yegoua, near Kolofata (Mayo-Sava, Extreme-Nord) [coded: Kolofata] and retrieved goods that Boko Haram took away during a previous attack in the village of Galda. No fatality and/or casualty reported.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO13681,S,B,0.20355243980884552,"[0.20355243980884552, 0.1525627225637436, 0.1221221461892128, 0.20054030418395996, 0.13597682118415833, 0.1852455735206604]","On 17 April 2024, security forces, coded as the military forces, arrested 65 civilians (40 women and 25 men) from their private residences in Munyenge (Muyuka, Fako, Sud-Ouest) for an unknown reason and took them to a military detention facility.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO11999,S,R,0.2362271398305893,"[0.17882397770881653, 0.11761996150016785, 0.13035595417022705, 0.2362271398305893, 0.13424734771251678, 0.2027256190776825]","Other: On 19 October 2023, Ambazonian Separatists left a written threat to civilians in Befang (Momo, Nord-Ouest) to stop interacting with the state security forces or face consequences.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO12052,B,B,0.1979028880596161,"[0.1979028880596161, 0.1859092116355896, 0.14981038868427277, 0.1666751205921173, 0.14175350964069366, 0.15794889628887177]","On 2 October 2023, Ambazonian Separatists from the Restoration Forces ambushed a state security forces patrol (coded as military) in Boa Bakundu (Meme, Sud-Ouest). 2 soldiers suffered life-threatening injuries, and one civilian was killed by a stray bullet.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO13893,S,R,0.255963534116745,"[0.16834621131420135, 0.10802602022886276, 0.12810221314430237, 0.255963534116745, 0.13139835000038147, 0.20816363394260406]","Looting: On 10 July 2024, ISWAP or Boko Haram militants looted 1 motorbike and household items in Kolofata Guidi (Kolofata, Mayo-Sava, Extreme-Nord).",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO2995,E,R,0.22791850566864014,"[0.19094914197921753, 0.14501294493675232, 0.12975047528743744, 0.22791850566864014, 0.15059570968151093, 0.15577328205108643]","On 14 February 2020, an IED planted by suspected Boko Haram members exploded and killed one boy in Sagme village, in Hile Alifa subdivision (Logone-Et-Chari, Extreme-Nord).",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO14597,S,R,0.19296404719352722,"[0.18276388943195343, 0.1722894161939621, 0.14551208913326263, 0.19296404719352722, 0.13893462717533112, 0.16753597557544708]","Movement of forces: On 14 June 2024, an unspecified number of Ambazonian Separatists settled to live in farm huts in Diwile-Din, coded to Nkor (Noni, Bui, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO9055,V,B,0.18857181072235107,"[0.18857181072235107, 0.18590228259563446, 0.13575394451618195, 0.18212854862213135, 0.14137771725654602, 0.16626566648483276]","On 4 September 2022, military forces shot and killed a man in Besali (Wabane, Lebialem, Sud-Ouest) after he was mistaken for a separatist fighter following an exchange of fire between soldiers and Ambazonia Liberation Army fighters.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO11656,V,E,0.20695240795612335,"[0.1924518644809723, 0.20695240795612335, 0.1610133945941925, 0.13314267992973328, 0.1554366797208786, 0.15100304782390594]","On 12 June 2023, Ambazonian Separatists from the Restoration Forces killed four civilians in Takamanda (Manyu, Sud-Ouest) in retaliation for refusing to treat a Separtist who was wounded in an attack on 7 June 2023 in Boka (coded separately).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO9251,S,R,0.23146207630634308,"[0.18290604650974274, 0.12916643917560577, 0.1291256994009018, 0.23146207630634308, 0.13335858285427094, 0.1939811259508133]","Other: On 10 May 2022, state security forces, coded as military, raided an international NGO workers location in Lissoka (Fako, Sud-Ouest) in the search for Ambazonian Separatists. After finding nothing, they threatened the staff of reprisals if a video of their raid shows up on social media.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO3117,B,E,0.20819664001464844,"[0.19940514862537384, 0.20819664001464844, 0.15289203822612762, 0.14271841943264008, 0.15575416386127472, 0.1410335898399353]","On 23 March 2020, Boko Haram were repulsed by the military after staging an attack on the village of Goshikale in Mora subdivision (Mayo-Sava, Extreme-Nord). Militants destroyed the local hospital and looted several houses, taking away 3 motorcycles.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO13440,B,B,0.20692385733127594,"[0.20692385733127594, 0.18543896079063416, 0.14501425623893738, 0.1584552675485611, 0.14710931479930878, 0.15705832839012146]","Around 13 May 2024 (as reported), Ambazonian Separatists ambushed patrolling gendarmerie forces along the Ayukaba and Eyangchang villages, coded to Ayukaba (Mamfe, Manyu, Sud-Ouest). The brigade commander and 4 gendarmerie officers were killed. The Separatists looted their weapons and ammunition and burnt the victim's bodies.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO10381,B,B,0.2019234448671341,"[0.2019234448671341, 0.1813831478357315, 0.15321888029575348, 0.16946227848529816, 0.14498914778232574, 0.14902307093143463]","On 13 April 2023, Ambazonian Separatists attacked a state security forces convoy (coded as military) along the Kumba - Mamfe road axis in Ikiliwindi Mile 10 (Meme, Sud-Ouest). A female civilian was injured by a stray bullet. She was later rushed to a nearby health facility for medical attention.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO14246,S,R,0.2086099237203598,"[0.1686215102672577, 0.1606576293706894, 0.14532095193862915, 0.2086099237203598, 0.12156501412391663, 0.19522501528263092]","Looting: On 2 May 2024, Ambazonian Separatists extorted money and collected phones from more than 8 drivers along the Bafanji - Bambalang road, coded to Bafanji (Balikumbat, Ngo-Ketunjia, Nord-Ouest). The militants accused them of violating the their imposed curfew.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO7879,B,E,0.2052474170923233,"[0.19690263271331787, 0.2052474170923233, 0.15317575633525848, 0.14307276904582977, 0.15031959116458893, 0.15128177404403687]","Around 15 June 2021, the military clashed with the Ambazonian Separatist fighters, coded to Kumbo (Kumbo, Bui, Nord-Ouest). Casualties unknown. The clashes were part of a military operation called 'Kumbo Clean' that had been ongoing since May 2021 to fight against separatist fighters.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO4622,V,R,0.19351428747177124,"[0.1921510547399521, 0.17436763644218445, 0.13609415292739868, 0.19351428747177124, 0.14289693534374237, 0.16097600758075714]","On 19 December 2020, Ambazonian separatists killed a businessman in Acha Tugui village (Momo, Nord-Ouest), for collaborating with the state forces.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO8523,S,R,0.23868915438652039,"[0.15887229144573212, 0.10887222737073898, 0.12545688450336456, 0.23868915438652039, 0.13853880763053894, 0.22957059741020203]","Property destruction: On 18 February 2024, unidentified persons damaged several sacred objects in a parish church in the diocese of Obala (Obala, Lekie, Centre).",0.001,Unidentified Armed Group (Cameroon)
conflibert_finetuned_fewshot_v1,CAO9902,B,E,0.22513127326965332,"[0.18008282780647278, 0.22513127326965332, 0.18604573607444763, 0.13405904173851013, 0.15132972598075867, 0.12335137277841568]","On 7 December 2022, Ambazonian Separatists from ADF led by 'Major General Capo' ambushed military forces with an RPG and engaged them in an armed clash at Jakiri (Bui, Nord-Ouest). The RPG partially destroyed two of the troops' vehicles, while the Separatists retreated after the clash which lasted for about an hour. Casualties are unknown.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO14165,B,B,0.19893063604831696,"[0.19893063604831696, 0.18040838837623596, 0.1430037021636963, 0.1628773957490921, 0.15921416878700256, 0.15556573867797852]","On 29 July 2024, overnight, Boko Haram (JAS) (likely) militants clashed and killed a member of Sandawadjiri self-defense militia in Sandawadjiri (Kolofata, Mayo-Sava, Extreme-Nord). The militants also stole various clothing items and food.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO15321,S,R,0.2651248276233673,"[0.16103079915046692, 0.10615459829568863, 0.12382519245147705, 0.2651248276233673, 0.1284068524837494, 0.2154577374458313]","Looting: On 12 October 2024, Boko Haram (JAS) (likely) militants looted 2 stores and nearly 20 houses in Ldoubam (Mokolo, Mayo-Tsanaga, Extreme-Nord).",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO4073,V,B,0.20487454533576965,"[0.20487454533576965, 0.1564309000968933, 0.1315401792526245, 0.19994673132896423, 0.15623177587985992, 0.15097586810588837]","On 30 November 2020, Boko Haram attacked Ziling village, Mokolo subdivision (Mayo-Tsanaga, Extreme-Nord). They beat up two villagers, and took away money.",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO8114,R,B,0.19532473385334015,"[0.19532473385334015, 0.18323081731796265, 0.16248390078544617, 0.15211862325668335, 0.15768878161907196, 0.1491532325744629]","On 14 November 2023, Shuwa Arab herders and Kotoko farmers clashed in Lamma and Foulga, coded to Kousseri (Kousseri, Logone-et-Chari, Extreme-Nord) using machetes, knives, sticks and clubs. There were no fatalities. Several were injured.",0.001,Rioters (Cameroon)
conflibert_finetuned_fewshot_v1,CAO12849,B,E,0.22093792259693146,"[0.1763596087694168, 0.22093792259693146, 0.18445880711078644, 0.1322697252035141, 0.15507619082927704, 0.13089777529239655]","On 1 January 2023, the military forces clashed with an unidentified armed group suspected of being Ambazonian Separatist fighters in Nyeng (Mbengwi, Momo, Nord-Ouest). 2 fatalities were recorded.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO10413,S,R,0.2409643977880478,"[0.18328285217285156, 0.11579079926013947, 0.1299121081829071, 0.2409643977880478, 0.13100650906562805, 0.19904330372810364]","Property destruction: On 6 April 2023, State security forces (Air Force), coded as the military forces, burned down 7 civilian houses in Maghow, coded to Akwaya (Akwaya,Manyu,Sud-Ouest). The Separatists also stole food items, money and other valuables. The houses were suspected of housing Separatists.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO15308,S,R,0.2488400787115097,"[0.18614807724952698, 0.11051222681999207, 0.12830717861652374, 0.2488400787115097, 0.1269032061100006, 0.19928914308547974]","Looting: On 10 October 2024, Boko Haram (JAS) (likely) militants looted food and valuables from civilians in their private residences in Geldavi (Koza, Mayo-Tsanaga, Extreme-Nord). The gendarmerie forces followed the militants without clashes until they abandoned their loot.",0.001,Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO4780,V,E,0.19983233511447906,"[0.18753865361213684, 0.19983233511447906, 0.16231627762317657, 0.15548913180828094, 0.15107056498527527, 0.14375296235084534]","On 1 January 2020, Ambazonian separatists kidnapped one person in his store at Center camp neighborhood of Mundemba town (Ndian, Sud-Ouest). He was released the following day after a ransom was paid.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO2898,B,E,0.20567063987255096,"[0.18528610467910767, 0.20567063987255096, 0.16592895984649658, 0.14637009799480438, 0.14799188077449799, 0.14875228703022003]","On 27 January 2020, military forces engaged in a fire fight with the Ambazonian separatists in Bangem town (Kupe-Manenguba, Sud-Ouest). Two people were reportedly killed.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO15496,B,B,0.1999637484550476,"[0.1999637484550476, 0.1661471426486969, 0.14056290686130524, 0.18050026893615723, 0.150962695479393, 0.1618632972240448]","On 3 September 2024, Ambazonian Separatists from the Restoration Forces faction clashed with traveling military forces along the road in the Mile 30 neighborhood in Muyuka (Muyuka, Fako, Sud-Ouest). 1 soldier was killed and 5 injured.",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO10938,S,B,0.20145897567272186,"[0.20145897567272186, 0.1679665595293045, 0.12958590686321259, 0.1815216988325119, 0.14373500645160675, 0.17573195695877075]","On 7 February 2024, the military forces arrested 25 civilians, including two Ambazonian Separatists family members from their private residences in Big Ngwandi (Konye, Meme, Sud-Ouest).",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO13608,S,R,0.2675073742866516,"[0.1776818037033081, 0.10143161565065384, 0.12591026723384857, 0.2675073742866516, 0.12400826811790466, 0.20346060395240784]","Property destruction: On 19 April 2024, security forces, coded as the military forces set fire to houses belonging to Ambazonian Separatists and recovered several ammunition in Abuh (Wum, Menchum, Nord-Ouest). The military forces liberated a teacher who had been abducted by the Separatists.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO9722,V,B,0.1979244500398636,"[0.1979244500398636, 0.15591585636138916, 0.14081315696239471, 0.1941927820444107, 0.14265845715999603, 0.168495312333107]","On 2 October 2022, military forces killed a male civilian in Bole Bakundu (Meme, Sud-Ouest) after he was arrested from his residence 2 days before. The general public discovered his dead body by the roadside.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO15055,V,E,0.2057068794965744,"[0.19731374084949493, 0.2057068794965744, 0.14450286328792572, 0.13192258775234222, 0.15233618021011353, 0.16821780800819397]","Around 17 September 2024 (as reported), an unidentified armed group attacked and killed 1 civilian between Mora and Blabline (Kolofata, Mayo-Sava, Extreme-Nord) for an unknown reason.",0.001,Unidentified Armed Group (Cameroon)
conflibert_finetuned_fewshot_v1,CAO10465,B,B,0.19201885163784027,"[0.19201885163784027, 0.1884770542383194, 0.15292637050151825, 0.15926018357276917, 0.15213914215564728, 0.15517832338809967]","On 23 March 2023, state security forces (coded as military) engaged in an armed confrontation with Ambazonian Separatists in Yer near Sop (Bui, Nord-Ouest). At least one soldier was killed, and several others were injured. After, the military set two civilian homes ablaze.",0.001,Military Forces of Cameroon (1982-)
conflibert_finetuned_fewshot_v1,CAO8030,R,R,0.22572404146194458,"[0.19736622273921967, 0.1317947953939438, 0.134927436709404, 0.22572404146194458, 0.1397988647222519, 0.17038866877555847]","On 26 October 2023, a mob beat two suspected thieves to near death in Ngwelle, coded to Bonaberi (Douala 4, Wouri, Littoral). The security forces intervened and saved their lives.",0.001,Rioters (Cameroon)
conflibert_finetuned_fewshot_v1,CAO4023,V,B,0.2083459049463272,"[0.2083459049463272, 0.19391700625419617, 0.13573503494262695, 0.15918906033039093, 0.1509745717048645, 0.15183842182159424]","On 18 November 2020, Boko Haram shot and killed a traditional chief and 3 of his children (total of 4 fatalities) in Satomi village, around Mora (Mayo-Sava, Extreme-Nord).",0.001,Islamic State West Africa Province (ISWAP) - Lake Chad Faction and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO11013,V,R,0.19204743206501007,"[0.17723894119262695, 0.18684051930904388, 0.11849179863929749, 0.19204743206501007, 0.15040896832942963, 0.17497238516807556]","On 5 February 2024, ISWAP or Boko Haram militants abducted one male civilian in Gore Kendi (Darak, Logone-et-Chari, Extreme-Nord).",0.001,Islamic State West Africa Province (ISWAP) and/or Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad
conflibert_finetuned_fewshot_v1,CAO11527,B,B,0.20047394931316376,"[0.20047394931316376, 0.18833577632904053, 0.16101188957691193, 0.15878503024578094, 0.14986442029476166, 0.14152896404266357]","On 29 June 2023, travelling Gendarmerie forces clashed with Ambazonian Separatists at an illegal checkpoint in Wainamah (Jakiri,Bui,Nord-Ouest). There were no fatalities. 1 Separatist was injured. 2 motorbikes suspected to belong to Separatists were set on fire. The Gendarmerie forces arrested 3 civilians and took them to their base in Kumbo. They were later released.",0.001,Military Forces of Cameroon (1982-) Gendarmerie
conflibert_finetuned_fewshot_v1,CAO14672,S,R,0.26551079750061035,"[0.16668935120105743, 0.10267402976751328, 0.12291373312473297, 0.26551079750061035, 0.1290901154279709, 0.21312198042869568]","Looting: On 3 July 2024, Ambazonian Separatists from the Restoration Forces faction extorted money, coded as looting, from civilians at an illegal checkpoint on the main road in Bamessing (Tubah, Mezam, Nord-Ouest).",0.001,Ambazonian Separatists (Cameroon)
conflibert_finetuned_fewshot_v1,CAO8604,P,R,0.2857344448566437,"[0.1806126832962036, 0.09724554419517517, 0.11826452612876892, 0.2857344448566437, 0.12872356176376343, 0.1894192099571228]","Around 13 March 2024 (as reported), bus drivers protested in Bamenda (Bamenda 3, Mezam, Nord-Ouest) against the poor road conditions along the Upstation-Downtown roads and to express their concerns for safety.",0.001,Protesters (Cameroon)
