model,event_id,true_label,pred_label,pred_conf,logits,reasoning,latency_sec,actor_norm,notes
olmo2:7b,NIG35439,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.95,Military Forces of Nigeria (2023-),"On 6 March 2024, the Nigerian troops engaged an unidentified armed group in a firefight in Ososo Forest, Ososo (Akoko Edo, Edo). The armed group had abducted some people before the military engaged them. The troops rescued four hostages, including a lady and three men. They arrested one of the abductors. There were no fatalities."
olmo2:7b,NIG16598,S,P,0.8,"{""P"": 0.7, ""R"": 0.2, ""S"": 0.1}",,0.74,Government of Nigeria (2015-2023),"Around 24 March 2020 (between March 20 - 28 March), state governments across Nigeria implemented restrictions in response to the coronavirus outbreak."
olmo2:7b,NIG30329,B,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.16,Unidentified Cult Militia (Nigeria),"Around 30 September 2021 (week of), an unidentified cult group killed four suspected members of a rival group in Kuchibena, near the Life Camp, Abuja (Abuja Municipal, FCT). The assailants dismembered the body of one of their victims, chopped off his head and hung it on a stick. The community had been in palpable fear over the incessant cult clashes and killing in the area, prompting the police to request that the slums in the area be demolished. 4 fatalities reported."
olmo2:7b,NIG17498,E,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.02}",,0.93,Military Forces of Nigeria (2015-2023),"Around 23 June 2020 (as reported), Nigerian Air Force conducted air strikes against camps of militias in Rugu, Birnin Gwari and Dansadau forests in Kaduna, Kebbi and Zamfara States. Scores of militiamen were reported killed and 10 camps destroyed. Scores of fatalities coded as 10. Fatalities split between 3 events."
olmo2:7b,NIG19982,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,0.94,Military Forces of Nigeria (2015-2023),"On 2 March 2021, ISWAP clashed with Nigerian military at Gajiram (Nganzai LGA, Borno), killing and wounding a number of soldiers. Unknown fatalities coded as 3."
olmo2:7b,NIG38188,E,B,0.95,"{""B"": 0.95, ""E"": 0.05, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,0.94,Military Forces of Nigeria (2023-),"On 16 August 2024, the Nigerian Air Force launched air strikes at ISWAP locations in Tombun Baba Jedda and Arainna Soro areas in Marte LGA, coded to Marte (Borno). Five ISWAP commanders and more than 35 fighters were killed in the strikes. The air strikes destroyed vehicles, water vessels, and a medical dispensary. There were more than 40 fatalities."
olmo2:7b,NIG36371,V,V,0.95,"{""V"": 0.9, ""B"": 0.05, ""E"": 0.03, ""P"": 0.02, ""R"": 0.01, ""S"": 0.01}",,1.08,Zamfara Communal Militia (Nigeria),"On 15 April 2024, a Zamfara militia abducted nine people from Dumfawa village, coded to Gurbi (Zurmi, Zamfara)."
olmo2:7b,NIG28810,E,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,0.93,Military Forces of Nigeria (2015-2023),"On 15 November 2022, the Nigerian Air Force carried out an air strike on a hideout of presumed ISWAP/ Boko Harm militants in the vicinity of Gabchari (Konduga, Borno). There are no further details."
olmo2:7b,NIG23065,V,V,0.8,"{""V"": 0.9, ""B"": 0.05, ""E"": 0.03, ""P"": 0.02, ""R"": 0.01, ""S"": 0.01}",,1.17,Unidentified Armed Group (Nigeria),"On 25 December 2021, unidentified armed men attacked and killed a man in Ayangba (Dekina, Kogi). The reason for the attack is unknown."
olmo2:7b,NIG36572,S,S,0.9,"{""S"": 1.0}",,0.47,Military Forces of Nigeria (2023-),"Weapons seizure: Around 9 May 2024 (as reported), the Nigerian troops intercepted weapons from three gunrunners in the Sukuk community, coded to Kirsinga (Madagali, Adamawa). A locally fabricated Gun, a pistol, 59 rounds of 7.62 mm x 39 ammunition, two locally fabricated guns and 29 cartridges were recovered."
olmo2:7b,NIG26442,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.0}",,0.94,Police Forces of Nigeria (2015-2023),"On 25 September 2022, policemen invaded the camp of an unidentified armed group that had abducted one person from Kara bridge and engaged them in an armed clash. Location coded to Mowe (Obafemi, Ogun), one of the assailants was arrested, others fled with bullet wounds and the abductee was rescued."
olmo2:7b,NIG33906,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,0.95,Military Forces of Nigeria (2023-),"Around 25 November 2023 (as reported), troops of Operation Hadarin Daji raided hideouts of a Zamfara militia and engaged them in an armed clash at Tazame, Mashema, Doka, Maje and neighboring areas near Gandaya village in Bungudu LGA (Zamfara). Four militiamen were killed, an unconfirmed number of others fled with gunshot wounds, all the camps were destroyed, 57 rustled cattle, 900,000 naira cash and military uniforms were recovered."
olmo2:7b,NIG38588,S,S,0.9,"{""V"": 0.0, ""B"": 0.2, ""E"": 0.1, ""P"": 0.0, ""R"": 0.0, ""S"": 0.7}",,1.08,Police Forces of Nigeria (2023-),"Weapons seizure: On 19 September 2024, Police arrested two gunrunners from a communal milita and seized twenty locally fabricated AK-47 rifles in Buruku (Chikun, Kaduna). They also found an empty Type 06 magazine hidden inside the black Golf car used by the suspects. The suspects were from Plateau State."
olmo2:7b,NIG17529,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.0}",,1.07,Katsina Communal Militia (Nigeria),"On 25 June 2020, Katsina Communal Militias attacked Kurmayai (Batsari LGA, Katsina) and abducted 1 resident."
olmo2:7b,NIG26111,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,0.94,Military Forces of Nigeria (2015-2023),"On 25 August 2022, Nigerian troops on an operational tour clashed with a Kaduna militia and rescued three abductees in Manini village along Pole Wire (Chikun, Kaduna). The militia members fled with gunshot wounds."
olmo2:7b,NIG25508,S,E,0.8,"{""E"": 0.7, ""P"": 0.1, ""R"": 0.05, ""S"": 0.05}",,0.82,Islamic State West Africa Province (ISWAP),"Property destruction: On 5 July 2022, ISWAP militants invaded a construction site and set two vehicles ablaze after shooting sporadically which led to the workers fleeing at Gallumu village, which is 9km away from Gubio town (Gubio, Borno). ISWAP claimed the attack."
olmo2:7b,NIG16285,V,V,0.95,"{""V"": 0.95, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.16,Jukun Ethnic Militia (Nigeria),"On 6 February 2020, Jukun militias attacked the Tiv community of Ibua (Ibi LGA, Taraba, no location found, coded as Ibi) and killed 2 residents. Houses were burnt."
olmo2:7b,NIG25172,P,P,0.8,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.7,Protesters (Nigeria),"On 6 June 2022, members of CAN marched to the palace of the Olowo of Owo in Owo (Owo, Ondo) while protesting against the attack on worshippers the day before [coded separately]."
olmo2:7b,NIG37001,R,P,0.8,"{""P"": 0.8, ""R"": 0.2}",,0.62,Rioters (Nigeria),"On 20 May 2024, the Iwuru Obio Ntan community youths attacked an Aye cult militia member in Iwuru Obiontan (Biase, Cross River) over the killing of an Aye cultist by his fellow cult members on the previous day, coded separately. No casualties."
olmo2:7b,NIG19553,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,0.93,Military Forces of Nigeria (2015-2023),"On 17 January 2021, ISWAP ambushed Nigerian troops between Goniri (Gujba LGA, Yobe) and Gorigi (Damboa), allegedly killing and wounding a number of soldiers. Unknown fatalities coded as 3."
olmo2:7b,NIG34781,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.01, ""R"": 0.01, ""S"": 0.07}",,1.02,Islamic State West Africa Province (ISWAP),"On 24 January 2024, ISWAP attacked the Nigerian troops' position in Buni Yadi (Gujba, Yobe). No further details."
olmo2:7b,NIG37104,V,P,0.8,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.76,Police Forces of Nigeria (2023-),"On 29 May 2024, three police officers brutalized a truck driver and beat him to a coma in Enugu (Enugu North, Enugu). They dumped him at the Independence Layout Police Station and fled. The driver was accused of damaging the newly laid asphalt on the road by driving a truck with deflated tires on the road."
olmo2:7b,NIG34229,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,0.94,Military Forces of Nigeria (2023-),"On 15 December 2023, Nigerian troops engaged a Kaduna militia in an armed clash along Dende - Buruku road (Chikun, Kaduna). Several militiamen fled with gunshot wounds, one loaded rifle was recovered by the troops."
olmo2:7b,NIG36471,V,P,0.8,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.76,Police Forces of Nigeria (2023-),"On 5 February 2024, a Police officer sexually harassed a 20-year-old female in Ago Iwoye, also spelt as Ago (Ijebu North, Ogun). The victim was forced into the police patrol van by seven other officers. The victim recorded the incident on her phone, but the perpetrator was not identified."
olmo2:7b,NIG16620,S,P,0.8,"{""P"": 0.8, ""R"": 0.2}",,0.58,Police Forces of Nigeria (2015-2023),"On 27 March 2020, police forces vandalized shops at a market in Lagos (Lagos Island LGA, Lagos) to enforce the coronavirus restrictions and closure of the venue."
olmo2:7b,NIG26277,E,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,0.94,Military Forces of Nigeria (2015-2023),"On 14 September 2022, the air task force of Operation Hadin Kai carried out an airstrike on ISWAP militant who were moving in two vehicles in the axis of Kangarwa (Kukawa, Borno). Many militants were killed, coded as 10."
olmo2:7b,NIG30514,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.97,Police Forces of Nigeria (2015-2023),"On 13 March 2023, policemen attached to Operation Whirl Punch engaged a Kaduna militia in an armed clash, after the militia blocked the Galadimawa-Tumbruku road (Giwa, Kaduna). One militia member was killed, others fled with bullet wounds and the policemen recovered one rifle and two live rounds of ammunition."
olmo2:7b,NIG38658,B,R,0.8,"{""R"": 0.9, ""S"": 0.1}",,0.57,Black Axe (Nigeria),"On 11 August 2024, the Aye (Black Axe) and the Vikings clashed and killed one person in the Orji area of Owerri (Owerri Municipal, Imo)."
olmo2:7b,NIG27032,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.94,Police Forces of Nigeria (2015-2023),"On 21 May 2021, an unidentified armed group clashed with presumed policemen at Nneyi, Umueri (Anambra East, Anambra) coded as Umuleri. Two policemen were killed in the clash."
olmo2:7b,NIG31007,B,P,0.8,"{""P"": 0.8, ""R"": 0.2}",,0.58,Unidentified Armed Group (Nigeria),"On 17 April 2023, an unidentified armed group dressed in military uniform ambushed the convoy of a former NBA president, shot three policemen and killed two of his aides around the Obiri-Ikwerre area of East-West road, coded to nearby Rumu-Osi (Obio, Rivers). The former president was abducted and there are no reports on ransom demands. The abductee was released on 1 May, there are no details on ransom payment."
olmo2:7b,NIG16769,V,P,0.8,"{""P"": 0.8, ""R"": 0.2}",,0.78,Military Forces of Nigeria (2015-2023),"On 14 April 2020 (or around), a journalist was beaten by police officers in Umuahia (Umuahia North LGA, Abia) for filming police operations related to coronavirus restrictions."
olmo2:7b,NIG30504,P,P,0.9,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.69,Protesters (Nigeria),"On 15 March 2023, hundreds of women protested at the Rivers state headquarters of INEC in Port Harcourt (Port Harcourt, Rivers) against the attitude of the commission's staff during the presidential election. The protesters also demanded for the electronic transmission of votes."
olmo2:7b,NIG20646,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,0.94,Police Forces of Nigeria (2015-2023),"On 6 May 2021, the Indigenous People of Biafra (IPOB) clashed with Nigerian security operatives at the Divisional Police Station in Orlu LGA (Imo). Between 8 and 11 IPOB members were killed."
olmo2:7b,NIG27095,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.0}",,0.94,Unidentified Armed Group (Nigeria),"On 21 April 2020, an unidentified armed group clashed with NSCDC officers during an attack in the Akile village (Ushongo, Benue), coded as Lessel. One NSCDC personnel was killed."
olmo2:7b,NIG30296,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.0}",,0.94,Unidentified Armed Group (Nigeria),"On 5 March 2023, an unidentified armed group attacked a police checkpoint and clashed with policemen near Atani police station (Ogbaru, Anambra). One policeman was killed, and two others sustained varying degrees of injuries."
olmo2:7b,NIG37618,B,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.03, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.08,Unidentified Armed Group (Nigeria),"On 10 July 2024, an unidentified armed group shot and killed an OSPAC member in the Igwuruta community (Ikwerre, Rivers). The group was responding to a distress call concerning an abduction case when its members were ambushed, and one got shot and killed."
olmo2:7b,NIG19588,B,B,0.95,"{""B"": 0.9, ""E"": 0.05, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,0.94,Military Forces of Nigeria (2015-2023),"On 25 January 2021, Nigerian military troops with MNJTF forces clashed with Boko Haram militants at Mayankari in Borno State, killing three militiamen and destroying their hideout. Nigerian military also recovered weapons and ammunition including one improvised explosive device making equipment."
olmo2:7b,NIG37205,V,V,0.99,"{""V"": 0.99, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.07,Niger Communal Militia (Nigeria),"Around 5 June 2024 (as reported), a Niger militia shot a seven-year-old boy dead in Kapana village (Muya, Niger). The boy was one of many people abducted from the community, but they later shot him dead when he could not trek well due to his ailment."
olmo2:7b,NIG29904,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.02}",,0.95,Military Forces of Nigeria (2015-2023),"On 9 February 2023, troops of 1 Division in collaboration with the air component of Operation Whirl stroke clashed with a Kaduna militia and cleared Manini-Kuriga, Farin Ruwa, Kwanan Yashi, Makera, Dogon Dawa-Maidaro, Kidandan-Yadi and Sabon Birnin in Birnin Gwari LGA (Kaduna) and Giwa LGA [coded separately]. The operation lasted for about 48 hours; 4 militiamen were killed and others escaped with gunshot wounds, one loaded rifle and six motorcycles were recovered by the troops. 4 fatalities split across 4 events coded as 1."
olmo2:7b,NIG36998,B,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.03, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.07,SEC: Supreme Eiye Confraternity (Nigeria),"On 19 May 2024, Aye (Black Axe) and Eiye cult militias clashed and killed an unspecified number of people in Orile Iganmu, also spelt as Iganmu (Surulere, Lagos). Unspecified fatalities coded as 3. There were three fatalities."
olmo2:7b,NIG17709,S,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.0}",,1.07,Military Forces of Nigeria (2015-2023),"On 18 July 2020, Nigerian Armed Forces burnt down civilian buildings in Yelwa (Takum LGA, Taraba) during an operation against militias in the area."
olmo2:7b,NIG36576,S,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,0.95,Military Forces of Nigeria (2023-),"Property destruction: On 9 May 2024, the Nigerian troops and CJTF destroyed ISWAP's enclaves and structures in Wulma Mashi and Kodow, coded to Bale (Damboa, Borno)."
olmo2:7b,NIG34375,S,E,0.85,"{""E"": 0.85, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.81,Islamic State West Africa Province (ISWAP),"Looting: On 26 December 2023, ISWAP raided and looted drugs from a Primary Health Care center in Mainok (Kaga, Borno)."
olmo2:7b,NIG34098,E,E,0.9,"{""E"": 0.8, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.83,Islamic State West Africa Province (ISWAP),"On 4 December 2023, ISWAP claimed to have detonated an IED at the Nigerian Army patrol in Pulka (Gwoza, Borno). Four soldiers were killed in the explosion, and many others were wounded. The blast destroyed a military SUV."
olmo2:7b,NIG38025,P,P,0.9,"{""P"": 0.8, ""R"": 0.1}",,0.58,Protesters (Nigeria),"On 6 August 2024, protesters marched, in their large number, to the residence of the former Governor of Rivers State and Minister of the Federal Capital Territory in Port Harcourt (Port Harcourt, Rivers). They displayed placards with various inscriptions decrying the high cost of living and alleged bad governance in Nigeria."
olmo2:7b,NIG38569,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.0}",,0.94,Military Forces of Nigeria (2023-),"On 17 September 2024, the Nigerian troops clashed with a Kaduna militia, killing two in an ambush at Hayin Nakwakina village in Giwa LGA, coded to Hayin Kanwa (Giwa, Kaduna). The troops recovered two motorcycles, a mobile phone, and machetes."
olmo2:7b,NIG23966,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.94,Military Forces of Nigeria (2015-2023),"On 1 March 2022, Nigerian ground troops with air support on a clearance patrol engaged Katsina militiamen in an armed clash at Bakin Dutse, Gadawa Daji Camp and Brunkoza villages in Kankara LGA (Katsina). 6 militiamen were killed while the rest fled. 574 rustled cattle, 22 motorcycles, weapons and ammunitions were recovered."
olmo2:7b,NIG34647,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.94,Military Forces of Nigeria (2023-),"On 13 January 2024, the Nigerian military engaged in a firefight with an unidentified armed group after the group had abducted four people in Adani (Uzo Uwani, Enugu). A stray bullet killed one person. The armed group went away with the hostages, including a former LGA councilor. They demanded a 25 million naira ransom for their release."
olmo2:7b,NIG33293,V,V,0.95,"{""V"": 0.95, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.07,Kaduna Communal Militia (Nigeria),"On 21 October 2023, a Kaduna militia killed two commercial drivers as they were retuning to Birnin Gwari (Birnin Gwari). One other driver was shot in his both eyes and taken to the hospital."
olmo2:7b,NIG22821,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.93,IPOB: Indigenous Peoples of Biafra,"On 6 December 2021, military forces foiled an attempt by IPOB militants to attack Mgbidi and Awo-Omamma (Oru East, Imo) residents over a sit in order. The militants fled and were trailed by soldiers."
olmo2:7b,NIG21509,E,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,0.94,Military Forces of Nigeria (2015-2023),"On 29 August 2021, military forces of Nigeria carried out airstrikes against local militias in two villages in Galadi (Shinkafi, Zamfara) and killed scores of bandits."
olmo2:7b,NIG17884,V,P,0.85,"{""P"": 0.85, ""R"": 0.05, ""S"": 0.05}",,0.7,Unidentified Armed Group (Nigeria),"On 8 August 2020, unidentified armed men abducted a stalwart of the APC party somewhere along Oron road in Uyo (Uyo LGA, Akwa Ibom)."
olmo2:7b,NIG31866,S,P,0.8,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.7,Military Forces of Nigeria (2023-),"Property destruction: Around 26 June 2023 (between 15 June - 6 July), troops of the joint task force of Operation Delta Safe destroyed 30 illegal refining sites across Cross River coded to Calabar (Calabar Municipal, Cross River), Bayelsa, Delta and Rivers states [coded separately]. 125 storage tanks, 227 ovens, 11 dugout pits and 21 wooden boats were recovered, 42 suspected saboteurs were arrested."
olmo2:7b,NIG19458,E,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.95,Islamic State West Africa Province (ISWAP) - Lake Chad Faction,"On 13 January 2021, ISWAP claimed a mortar attack against Nigerian troops in Kafa (Damboa LGA, Borno) and also claimed an IED attack against Nigerian troops in the same area. Several soldiers reportedly killed and 2 APC vehicles destroyed. Unknown fatalities coded as 3."
olmo2:7b,NIG38441,B,R,0.85,"{""R"": 0.85}",,0.49,Black Axe (Nigeria),"On 3 August 2024, the Aye (Black Axe) and the Eiye clashed and injured many people in Igbesa (Ado-Odo, Ogun)."
olmo2:7b,NIG34121,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.94,Military Forces of Nigeria (2023-),"On 14 December 2023, the Nigerian troops engaged the Sokoto militia in a firefight in Bauni village (Tangaza, Sokoto) and Bauni Forest Reserve, coded separately. The military overpowered the militiamen, forcing them to flee the battlefield. They rescued six hostages abducted by the militia. The troops recovered two AK-47 rifles, 19 magazines, ammunition, two Dane guns, motorcycles, radios (walkie-talkies), and other items. Three militiamen were killed in the two events; 3 fatalities split between the two locations. 2 fatalities coded."
olmo2:7b,NIG31228,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.06,Fulani Ethnic Militia (Nigeria),"Around 13 May 2023 (between 13 May - 14 May), a suspected Fulani killed three civilians when they attacked Ijaha village (Apa, Benue) coded to Ugbokpo and set two other villages ablaze [coded separately]."
olmo2:7b,NIG21894,E,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,0.94,Military Forces of Nigeria (2015-2023),"Around 6 September 2021 (as reported), military forces of Nigeria killed the leader of an armed militia in an air strike at Shinkafi (Shinkafi, Zamfara)."
olmo2:7b,NIG16292,V,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.93,Military Forces of Nigeria (2015-2023),"On 3 January 2020, soldiers of Nigerian Armed Forces raided Bukarti (Konduga LGA, Borno) on a search for Boko Haram fighters and deported residents. The village was later set ablaze by NAF."
olmo2:7b,NIG29676,R,R,0.9,"{""R"": 0.8, ""S"": 0.2}",,0.59,Rioters (Nigeria),"On 25 January 2023, a mob armed with weapons invaded the venue of a PDP campaign rally and disrupted it at Oworonsoki (Kosofe, Lagos). The rioters who chased away people at the venue were led by a person called Eba."
olmo2:7b,NIG20879,S,P,0.8,"{""P"": 0.8, ""R"": 0.2}",,0.6,Unidentified Armed Group (Nigeria),"Property destruction: On 29 May 2021, armed individuals set the Police Criminal Investigation Department on fire in Umuahia (Umuahia North LGA, Abia). No reports on injuries or fatalities."
olmo2:7b,NIG28058,V,V,0.95,"{""V"": 0.95, ""B"": 0.0, ""E"": 0.0, ""P"": 0.0, ""R"": 0.0, ""S"": 0.0}",,1.12,Unidentified Armed Group (Nigeria),"On 16 November 2021, an unidentified armed group attacked civilians and killed two persons at Rafin Kada (Wukari, Taraba). An unspecified number of persons were wounded."
olmo2:7b,NIG38837,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,0.96,Police Forces of Nigeria (2023-),"On 3 October 2024, police engaged an unidentified armed group in a firefight, killing three of them in Agbarho (Ughelli North, Delta). The group was suspected to have been involved in a botched abduction of a Delta MP's wife in the previous month, coded separately. Others managed to escape, but the police recovered three AK-47 rifles and their operational vehicle."
olmo2:7b,NIG36573,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,0.99,Military Forces of Nigeria (2023-),"Around 9 May 2024, the Nigerian troops and CJTF clashed with IS/BH fighters while conducting a fighting patrol near Wuro Jabbe, also spelt as Wauro Jabbe (Yola-South, Adamawa). The militiamen were on an assault mission when the troops intercepted them. They left their weapons and fled. The troops recovered one PKM Machine Gun, 402 rounds of 7.62 mm x 54 NATO ammunition and 110 rounds of 7.62 mm NATO."
olmo2:7b,NIG35979,V,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.07,Military Forces of Nigeria (2023-),"On 11 April 2024, the Nigerian military invaded Olota (Ughelli South, Delta) in connection with the killing of 17 military officers in the neighboring Okuama community a few weeks back. They burned two houses and destroyed another. The troops beat and injured a community leader before taking him away with nine other suspects. They recovered four G3 rifles and magazines, one Pump Action Semi-Automatic Gun, three Sub-Machine Guns and magazines, as well as 476 live cartridges from the village. They also recovered five locally fabricated guns, a large plastic bag containing a substance suspected to be cannabis sativa and two-speed boats with 75 horsepower."
olmo2:7b,NIG34282,B,V,0.9,"{""V"": 0.8, ""B"": 0.05, ""E"": 0.05, ""P"": 0.02, ""R"": 0.02, ""S"": 0.02}",,1.08,SEC: Supreme Eiye Confraternity (Nigeria),"On 24 December 2023, a clash between suspected Eiye and Black Axe cult groups resulted in the killing of a journalist, the head of a vigilante group and another person at different locations in Benin City (Oredo, Edo). The attacks were suspected to be a reprisal over the cult clash in the previous week, where the mother of a cult member was killed when the militia missed their target, coded separately. There were three fatalities."
olmo2:7b,NIG20887,V,R,0.8,"{""R"": 0.9, ""S"": 0.1}",,0.58,APC: All Progressives Congress,"Around 30 May 2021 (as reported), APC members and cultists attacked electoral officials in several villages (including Shomolu, Alimosho, Ejigbo) of Mushin LGA (Lagos) [coded to Surulere] during the party's primaries for the forthcoming Local Government election in the state. Several people were injured."
olmo2:7b,NIG29483,E,E,0.8,"{""E"": 0.7, ""P"": 0.1, ""R"": 0.05, ""S"": 0.05}",,0.83,Military Forces of Nigeria (2015-2023),"On 7 July 2022, the Nigerian Airforce accidentally killed one person and injured 13 others in an air strike targeting some camps of militiamen in Kunkuna (Safana, Katsina). 1 fatality reported."
olmo2:7b,NIG21474,S,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.02}",,0.96,Military Forces of Nigeria (2015-2023),"On 29 July 2021, military forces of Nigeria arrested members of the Boko Haram militia in Nbewa and Ruwaza villages (Bama LGA, Borno state). 28 members of the militia were arrested together with their families, totaling around 100 people."
olmo2:7b,NIG19205,B,B,0.85,"{""B"": 0.85, ""E"": 0.05, ""P"": 0.01, ""R"": 0.01, ""S"": 0.07}",,0.95,Military Forces of Nigeria (2015-2023),"On 6 January 2021, ISWAP clashed with Nigerian military troops in Geidam (Geidam LGA, Yobe) after attacking the town and abducting the district head. Property damage additionally reported. ISWAP sources report several soldiers were killed and wounded and weapons and ammunition seized."
olmo2:7b,NIG21199,B,B,0.85,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.05, ""R"": 0.05, ""S"": 0.05}",,0.95,Police Forces of Nigeria (2015-2023),"On 2 July 2021, the police and members of a local militia clashed with around 500 armed individuals in Rabah (Rabah LGA, Sokoto). During the shoot-out, between 1 to 2 suspects were killed and 3 were injured. The group took several animals and burnt 2 vehicles."
olmo2:7b,NIG26125,B,B,0.9,"{""B"": 0.8, ""E"": 0.05, ""P"": 0.02, ""R"": 0.03, ""S"": 0.04}",,0.97,Military Forces of Nigeria (2015-2023),"On 29 August 2022, Nigerian troops of Operation Desert Sanity ambushed and clashed with ISWAP/ Boko Haram militants around Tamsin Ngamdu general area, coded to Damaturu (Damaturu, Yobe). Many militants were killed; coded as 3, several others escaped with gunshot wounds, weapons, ammunition, mobile phones and a motorcycle were recovered."
olmo2:7b,NIG24917,P,P,0.9,"{""P"": 0.8, ""R"": 0.1, ""S"": 0.1}",,0.7,Protesters (Nigeria),"On 19 May 2022, youths from Nnachioma Umuariam community protested in the community (Obowo, Imo) over gully erosion which they claimed was threatening the people of the area and sought the intervention of the government."
